# x jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z VReGrad_x VReGrad_y VReGrad_z VImGrad_x VImGrad_y VImGrad_z s VRe VIm sigma mur
-0.035 -19058.06 	50591.334 	7349.7663 	 -346905.16 	533336.56 	122345.54 	 0.0057959126 	0.0026874644 	0.042352294 	 -0.00021094621 	-0.00040163876 	0.0045568558 	 2302.5538 	1201.3569 	-48.515392 	 -0.67052952 	0.62216603 	-0.0024710752 	 -3.0078612 	3.7347309 	-0.099686512 		-0.035 0.0043666678 0.017890582 1200000 1
-0.03375 -122936.98 	107746.32 	9184.4424 	 -621066.36 	540260.99 	111363.19 	 0.0055815005 	0.0026290573 	0.042152514 	 -0.00027767252 	-0.00041539421 	0.0042959905 	 3420.6773 	3916.244 	-246.69173 	 -0.64840246 	0.60376828 	-0.0023507604 	 -2.7529407 	3.4770038 	-0.090817625 		-0.03375 0.003496836 0.013940768 1200000 1
-0.0325 -258273.16 	120811.46 	12910.78 	 -1134068.9 	429109.89 	127660.85 	 0.0051853592 	0.0026465888 	0.04182411 	 -0.00027813635 	-0.00042534522 	0.0039730158 	 3326.1218 	7691.0073 	-344.19808 	 -0.59669017 	0.60331603 	-0.0040073266 	 -2.3125412 	3.3608611 	-0.1047057 		-0.0325 0.0027155773 0.010827092 1200000 1
-0.03125 -401504.22 	127552.92 	14931.724 	 -1556391.5 	354824.9 	133969.31 	 0.0048202139 	0.0026651266 	0.041402344 	 -0.00027356962 	-0.00043763893 	0.0037209573 	 3225.0721 	11273.156 	-445.70394 	 -0.53992619 	0.60111489 	-0.0044841065 	 -1.9448133 	3.2211672 	-0.11026152 		-0.03125 0.0020037407 0.0082100913 1200000 1
-0.03 -546353.43 	127222.34 	16755.382 	 -1905989.5 	291793.87 	137113.06 	 0.0044807155 	0.0026822518 	0.041072163 	 -0.00026125241 	-0.00045013833 	0.0036229549 	 3052.639 	14783.988 	-545.78187 	 -0.48210215 	0.59832702 	-0.005007404 	 -1.6349453 	3.0793066 	-0.11317101 		-0.03 0.0013657576 0.0060140588 1200000 1
-0.02875 -687630.97 	124120.39 	18291.353 	 -2192467.3 	240044.32 	138154.52 	 0.0041637419 	0.0026989082 	0.040794814 	 -0.00024656091 	-0.00046059149 	0.0036314056 	 2881.2409 	18129.746 	-649.34323 	 -0.42631851 	0.59246478 	-0.0054945892 	 -1.3755855 	2.9349141 	-0.11431276 		-0.02875 0.00079973271 0.0041700798 1200000 1
-0.0275 -823970.58 	120230.25 	19190.005 	 -2430137.8 	202317.56 	136087.21 	 0.0038680906 	0.0027152352 	0.040556574 	 -0.000230426 	-0.00046871586 	0.0037106715 	 2725.9692 	21368.757 	-757.84089 	 -0.37294258 	0.58266592 	-0.0056498606 	 -1.155339 	2.7854685 	-0.11284165 		-0.0275 0.00030231121 0.0026208511 1200000 1
-0.02625 -954509.83 	114957.38 	19888.08 	 -2630361.4 	170672.32 	133160.75 	 0.0035907845 	0.0027310761 	0.040355781 	 -0.00021407667 	-0.00047505725 	0.0038403563 	 2565.0271 	24465.933 	-867.94053 	 -0.32218032 	0.57016727 	-0.005818813 	 -0.96518489 	2.637224 	-0.11063038 		-0.02625 -0.00012931607 0.001325957 1200000 1
-0.025 -1078629.1 	109598.06 	20064.085 	 -2799953 	145717.2 	128290.5 	 0.0033309551 	0.0027464948 	0.040184039 	 -0.00019817897 	-0.0004797195 	0.0039978971 	 2413.7855 	27442.033 	-980.28959 	 -0.27418695 	0.55445926 	-0.0057232533 	 -0.799846 	2.4893928 	-0.10677215 		-0.025 -0.00049900564 0.00025065378 1200000 1
-0.02375 -1196027.9 	103434.9 	20120.284 	 -2944650.3 	124479.84 	123184.19 	 0.0030862092 	0.0027612972 	0.040043954 	 -0.00018269064 	-0.00048315559 	0.0041813288 	 2257.0316 	30276.457 	-1091.9426 	 -0.22899769 	0.53667134 	-0.00567726 	 -0.65487783 	2.3440748 	-0.10269068 		-0.02375 -0.00080994031 -0.00063227761 1200000 1
