# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
30 -46.5 10 -0.00745098 -0.0532663 -8.90137e-05 -0.0355571 -0.501876 0.00187896 -0.00463424 0.000660159 0.0334583 9.00183e-05 3.86471e-05 -5.79987e-05 -0.000876553 0.000123908 -0.000103982
30 -46 10 -0.00740342 -0.0539252 -0.00010064 -0.0343928 -0.505343 0.00177598 -0.00462429 0.000639165 0.0334188 8.76265e-05 4.06389e-05 -4.82183e-05 -0.00088888 0.000123188 -0.000105607
30 -45.5 10 -0.0072923 -0.0547063 -0.000104356 -0.0334568 -0.508709 0.00175653 -0.00461981 0.000615996 0.0333683 8.84607e-05 4.23071e-05 -3.75422e-05 -0.000903184 0.000121356 -0.00010682
30 -45 10 -0.00727489 -0.0554356 -0.000105543 -0.0327455 -0.511432 0.00154535 -0.00461594 0.00059112 0.0332989 9.00358e-05 4.25927e-05 -4.12389e-05 -0.00091243 0.000120761 -0.000107768
30 -44.5 10 -0.007233 -0.0561108 -9.89761e-05 -0.0317889 -0.514518 0.00149053 -0.00461315 0.000569953 0.0332514 8.7752e-05 4.37035e-05 -3.29886e-05 -0.0009244 0.000120023 -0.000109605
30 -44 10 -0.00715555 -0.0567534 -0.000102567 -0.030732 -0.517858 0.00156369 -0.00461129 0.000552705 0.0332229 8.51627e-05 4.70339e-05 -1.3976e-05 -0.000939146 0.000118952 -0.000111502
30 -43.5 10 -0.00707253 -0.0574588 -0.000134245 -0.0297395 -0.520631 0.00145842 -0.00461252 0.000534089 0.0331725 8.61454e-05 5.03982e-05 -1.55625e-06 -0.000952622 0.000117656 -0.000112728
30 -43 10 -0.00705983 -0.0582115 -9.17721e-05 -0.0295169 -0.5242 0.0017227 -0.0046123 0.000513635 0.0331227 8.66908e-05 5.23926e-05 6.09187e-06 -0.000965678 0.000117296 -0.000114109
30 -42.5 10 -0.0070146 -0.058869 -0.000111496 -0.0287739 -0.526616 0.00126699 -0.00460637 0.000489175 0.0330732 8.68831e-05 5.03897e-05 7.67873e-06 -0.000975519 0.00011642 -0.00011515
30 -42 10 -0.00694392 -0.0594852 -0.000112633 -0.0276143 -0.528945 0.00134872 -0.00460554 0.000471776 0.0330198 8.67257e-05 5.25169e-05 2.42847e-05 -0.000988526 0.000115297 -0.000116407
30 -41.5 10 -0.00691563 -0.0601922 -0.000137393 -0.026963 -0.531768 0.00137651 -0.00459309 0.000453541 0.0329708 8.26094e-05 5.70453e-05 3.03847e-05 -0.00100038 0.000114789 -0.000118607
30 -41 10 -0.00687706 -0.0608756 -0.000137046 -0.0260601 -0.534608 0.00128671 -0.00459551 0.000430715 0.0329288 8.31167e-05 5.90464e-05 4.29551e-05 -0.00101377 0.000114155 -0.00011991
30 -40.5 10 -0.00685748 -0.0615418 -0.000134096 -0.0254331 -0.537323 0.00122632 -0.00458967 0.000409758 0.0328824 8.23539e-05 5.99671e-05 5.1669e-05 -0.00102571 0.000113761 -0.00012127
30 -40 10 -0.00681825 -0.0622003 -0.000138959 -0.0250477 -0.539613 0.00118271 -0.00458453 0.000390954 0.0328286 8.13222e-05 6.0405e-05 6.01685e-05 -0.00103722 0.000113037 -0.000122728
30 -39.5 10 -0.00679088 -0.0628697 -0.000141749 -0.0244098 -0.541987 0.0011041 -0.00458798 0.000369193 0.0327734 8.31501e-05 6.31052e-05 7.3338e-05 -0.00105011 0.000112546 -0.000123713
30 -39 10 -0.00675701 -0.063487 -0.000152294 -0.02357 -0.544039 0.00112326 -0.00457879 0.000354518 0.0327286 7.97897e-05 6.46437e-05 8.18192e-05 -0.00106119 0.000111932 -0.000125602
30 -38.5 10 -0.00674431 -0.0641574 -0.000163259 -0.0230709 -0.546394 0.00101995 -0.00457173 0.000335976 0.032677 7.85598e-05 6.75288e-05 9.07862e-05 -0.00107305 0.000111653 -0.000127105
30 -38 10 -0.00669899 -0.0648064 -0.000175219 -0.0224916 -0.548693 0.000815872 -0.00457118 0.00031567 0.0326264 7.86333e-05 7.09289e-05 0.000105344 -0.0010861 0.000110899 -0.000128403
30 -37.5 10 -0.00670487 -0.0654279 -0.000165408 -0.0219202 -0.55056 0.000793698 -0.00455632 0.000299085 0.0325796 7.73133e-05 7.14007e-05 0.000107883 -0.00109551 0.000110811 -0.000129558
30 -37 10 -0.00667873 -0.066094 -0.000180273 -0.0212678 -0.552622 0.0007927 -0.00455797 0.000286343 0.0325245 8.1634e-05 7.30651e-05 0.000122607 -0.00110872 0.000110358 -0.000129804
30 -36.5 10 -0.00665562 -0.0667518 -0.000172801 -0.0209559 -0.554955 0.000889377 -0.00455537 0.000263283 0.0324796 7.58067e-05 7.82288e-05 0.000137145 -0.0011221 0.00010995 -0.000132701
30 -36 10 -0.0066615 -0.067407 -0.000159208 -0.0203657 -0.556874 0.00083966 -0.00454918 0.00024119 0.0324231 7.35456e-05 8.02755e-05 0.000144867 -0.00113312 0.000109862 -0.000134466
30 -35.5 10 -0.0066596 -0.0680532 -0.000182186 -0.0199786 -0.558879 0.000750402 -0.00453863 0.000224015 0.0323671 7.27229e-05 8.24489e-05 0.000155602 -0.00114483 0.000109771 -0.000135682
30 -35 10 -0.00662418 -0.0687021 -0.00019907 -0.019573 -0.561168 0.000733058 -0.00453813 0.00020842 0.0323243 7.14092e-05 8.60728e-05 0.000177238 -0.00116011 0.000109273 -0.000137386
30 -34.5 10 -0.00661576 -0.0693107 -0.000198293 -0.0191642 -0.562842 0.000811644 -0.00452838 0.000193871 0.0322688 7.30514e-05 8.93817e-05 0.000185207 -0.00117042 0.000108994 -0.000137872
30 -34 10 -0.00661722 -0.0699405 -0.000231376 -0.0187022 -0.564442 0.000526006 -0.0045224 0.000174474 0.0322085 7.44707e-05 8.92553e-05 0.000196816 -0.00118189 0.000108948 -0.000138544
30 -33.5 10 -0.00661298 -0.0706521 -0.000208344 -0.018049 -0.566467 0.000527819 -0.00451679 0.000152772 0.0321571 7.06098e-05 9.2185e-05 0.000208865 -0.00119515 0.000108701 -0.000140899
30 -33 10 -0.00662314 -0.0712801 -0.000202069 -0.0175339 -0.5681 0.000423388 -0.00450615 0.000132472 0.0321088 6.70018e-05 9.56628e-05 0.000220255 -0.00120693 0.000108731 -0.000142845
30 -32.5 10 -0.00671989 -0.0719013 -0.000206566 -0.0173573 -0.569578 0.000546763 -0.00448884 0.000121707 0.0320358 6.70861e-05 9.91122e-05 0.00022247 -0.00121508 0.000110051 -0.00014354
30 -32 10 -0.00677571 -0.0725506 -0.000268607 -0.0172325 -0.570764 0.000591196 -0.00446756 0.000105908 0.0319565 6.82863e-05 0.000103608 0.000221534 -0.00122247 0.000110793 -0.000143826
30 -31.5 10 -0.00679859 -0.0731953 -0.000265831 -0.0168426 -0.572839 0.000381043 -0.00446707 8.5426e-05 0.0319005 6.98753e-05 0.000105374 0.000240717 -0.00123644 0.000111073 -0.000144648
30 -31 10 -0.00678537 -0.0738861 -0.000252615 -0.016387 -0.574891 0.000219538 -0.00446882 6.80815e-05 0.0318564 6.81159e-05 0.000107797 0.00026301 -0.00125248 0.000110806 -0.000146627
