# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
30 -75 10 -0.525647 -0.0441018 -0.0167597 -2.19469 -0.0867525 -0.169074 -0.00449697 0.00280871 0.0415899 9.71152e-05 -0.000417887 0.005215 -0.00115509 0.0166829 -0.000374579
30 -74.5 10 -0.54123 -0.0662776 -0.016204 -2.0628 -0.140357 -0.154117 -0.00449392 0.00276454 0.0414388 0.000162159 -0.000427933 0.00464263 -0.00170962 0.0160263 -0.000444299
30 -74 10 -0.558078 -0.120955 -0.0170565 -1.93431 -0.248682 -0.142482 -0.00449521 0.00270306 0.0411763 0.000242565 -0.000442704 0.0037198 -0.00296124 0.0151085 -0.000567791
30 -73.5 10 -0.570381 -0.179088 -0.01692 -1.80726 -0.37084 -0.128306 -0.00448608 0.00263842 0.0409062 0.000330985 -0.000456086 0.00282574 -0.0041938 0.0142362 -0.000680649
30 -73 10 -0.58061 -0.233613 -0.0161508 -1.68255 -0.482881 -0.112803 -0.00447728 0.00257529 0.0406221 0.000416114 -0.000470713 0.00195739 -0.00522326 0.0134522 -0.000774126
30 -72.5 10 -0.587585 -0.299015 -0.0134989 -1.56616 -0.605959 -0.097078 -0.0044838 0.00250695 0.040313 0.000498963 -0.000490954 0.00112659 -0.00637533 0.0127319 -0.00087125
30 -72 10 -0.594236 -0.358395 -0.0114261 -1.46579 -0.719079 -0.0844647 -0.00448125 0.00244342 0.040029 0.00056302 -0.000511621 0.000412186 -0.00732895 0.0121973 -0.000951621
30 -71.5 10 -0.598275 -0.418929 -0.0140251 -1.3753 -0.83648 -0.0803137 -0.0044648 0.00238792 0.0397707 0.000619894 -0.000512153 -0.000192994 -0.00825364 0.0117706 -0.00103809
30 -71 10 -0.595658 -0.472952 -0.0113352 -1.28207 -0.928771 -0.0671526 -0.00446717 0.00233139 0.0394973 0.000668772 -0.00051875 -0.000776562 -0.00898375 0.0112685 -0.00110763
30 -70.5 10 -0.59472 -0.53244 -0.0100212 -1.20078 -1.03195 -0.057377 -0.00446446 0.00227556 0.0392407 0.00071586 -0.000520265 -0.00129301 -0.00978303 0.0108941 -0.00118346
30 -70 10 -0.591162 -0.593334 -0.00946697 -1.12318 -1.13193 -0.0497882 -0.00446323 0.00222367 0.0389735 0.000765959 -0.000519097 -0.0017909 -0.010551 0.0105161 -0.00125634
30 -69.5 10 -0.589154 -0.648624 -0.00866004 -1.05536 -1.22148 -0.0427256 -0.00444873 0.00216567 0.0387138 0.000813274 -0.000525315 -0.00223156 -0.0111943 0.0102285 -0.00130684
30 -69 10 -0.58376 -0.708189 -0.00785221 -0.991451 -1.31145 -0.0361079 -0.00445092 0.00211876 0.0384531 0.000840523 -0.000518489 -0.00265332 -0.0118772 0.00991067 -0.00138629
30 -68.5 10 -0.575148 -0.758411 -0.00725411 -0.927257 -1.3871 -0.0300262 -0.00445344 0.00207107 0.0382508 0.000870759 -0.000514131 -0.00295493 -0.0124557 0.00963302 -0.00144208
30 -68 10 -0.570396 -0.812491 -0.00675485 -0.873399 -1.46632 -0.0252269 -0.00445473 0.00202892 0.0380256 0.000897224 -0.000509656 -0.00325997 -0.0130572 0.00942493 -0.00150798
30 -67.5 10 -0.564591 -0.873394 -0.0039409 -0.82451 -1.54675 -0.0178111 -0.00444693 0.0019773 0.0377737 0.000925526 -0.000506514 -0.0036028 -0.0137099 0.00917859 -0.00157555
30 -67 10 -0.553666 -0.923859 -0.00385367 -0.772362 -1.61405 -0.01389 -0.00445099 0.00193764 0.0375806 0.000949794 -0.00049877 -0.00382388 -0.0142733 0.00892882 -0.00163332
30 -66.5 10 -0.545398 -0.977483 -0.00224239 -0.726961 -1.68447 -0.00819403 -0.00445395 0.0018944 0.0373871 0.000969711 -0.00049204 -0.00402615 -0.0148815 0.00873302 -0.00169786
30 -66 10 -0.540233 -1.02735 -9.70552e-06 -0.688708 -1.74252 -0.00253158 -0.00444906 0.00184853 0.0371492 0.00098627 -0.00048907 -0.00429172 -0.015344 0.0085555 -0.00175698
30 -65.5 10 -0.527838 -1.07649 -0.000570097 -0.646594 -1.80348 -0.000954503 -0.00444982 0.0018108 0.0369805 0.00100216 -0.00048007 -0.00444602 -0.0158951 0.00832328 -0.0018141
30 -65 10 -0.515349 -1.12712 5.20758e-05 -0.606051 -1.86259 0.00220726 -0.00444463 0.0017658 0.0367995 0.0010285 -0.000476462 -0.00459022 -0.0164635 0.00809235 -0.00185761
30 -64.5 10 -0.506263 -1.17776 -0.000394605 -0.573778 -1.91686 0.0034737 -0.00444674 0.0017321 0.0366179 0.00103082 -0.000460287 -0.00474601 -0.0170136 0.00791023 -0.00193701
30 -64 10 -0.49776 -1.22574 -0.00072939 -0.543627 -1.96407 0.00430171 -0.00443746 0.00168968 0.0364127 0.00104995 -0.000457477 -0.00492482 -0.0174783 0.00772763 -0.00198468
30 -63.5 10 -0.488651 -1.26994 -0.000466088 -0.511759 -2.01009 0.00624355 -0.00442742 0.00165084 0.0362363 0.00107302 -0.000455527 -0.00504854 -0.0179332 0.00756601 -0.00201964
30 -63 10 -0.473718 -1.31634 0.000431143 -0.477758 -2.05976 0.00873224 -0.00444517 0.00161672 0.0361242 0.00107546 -0.000447998 -0.00508487 -0.0185375 0.00734541 -0.00209401
30 -62.5 10 -0.462028 -1.36367 0.00253439 -0.450191 -2.10921 0.0127936 -0.00445211 0.00158632 0.0360032 0.00108536 -0.000436128 -0.00512286 -0.0191448 0.00716542 -0.00215926
30 -62 10 -0.453023 -1.40508 0.00153867 -0.423944 -2.14704 0.0130008 -0.00444373 0.00155154 0.0358397 0.00109944 -0.00042765 -0.00521871 -0.0195749 0.00701562 -0.00220243
30 -61.5 10 -0.440485 -1.44565 0.00536591 -0.399161 -2.18088 0.0176536 -0.00445652 0.00152025 0.0357038 0.00109258 -0.000420765 -0.00529138 -0.0200381 0.00680512 -0.00228074
30 -61 10 -0.43014 -1.4852 0.0046474 -0.375538 -2.21853 0.019346 -0.00446291 0.0014972 0.0355867 0.00109306 -0.000404133 -0.00533919 -0.0205037 0.0066513 -0.00234778
30 -60.5 10 -0.420093 -1.52996 0.00423247 -0.354924 -2.2562 0.0184763 -0.00445203 0.00145769 0.0354339 0.00111416 -0.000400541 -0.00539021 -0.0210248 0.00648709 -0.00238392
30 -60 10 -0.405424 -1.56997 0.00538066 -0.337053 -2.28921 0.0203143 -0.00446576 0.00143698 0.0353355 0.0011072 -0.000388049 -0.00539136 -0.0215668 0.00625356 -0.00246414
30 -59.5 10 -0.394297 -1.60636 0.00641171 -0.316143 -2.31898 0.0231192 -0.00447258 0.00140661 0.0352329 0.00111447 -0.000381451 -0.00540205 -0.0220349 0.00609074 -0.00251709
30 -59 10 -0.383948 -1.64081 0.00782932 -0.296564 -2.34781 0.0227013 -0.00447827 0.00136916 0.0351293 0.00111798 -0.000381263 -0.00541698 -0.0224624 0.00593584 -0.00256791
30 -58.5 10 -0.372842 -1.67961 0.00660421 -0.279683 -2.37438 0.0204306 -0.00446413 0.00133844 0.0349769 0.00112559 -0.000376663 -0.005483 -0.022865 0.00575045 -0.00260956
30 -58 10 -0.36315 -1.7157 0.00623344 -0.266336 -2.40036 0.020441 -0.00445896 0.00130673 0.0348765 0.00114724 -0.000372462 -0.00548679 -0.0233339 0.00559986 -0.00263589
30 -57.5 10 -0.3515 -1.74826 0.0060356 -0.250648 -2.42421 0.0223958 -0.0044601 0.00128437 0.0348024 0.00114825 -0.000360298 -0.00546911 -0.0237926 0.00543051 -0.00268748
30 -57 10 -0.339896 -1.78058 0.00638623 -0.23503 -2.44656 0.0234098 -0.00446313 0.00126057 0.0347081 0.00114775 -0.000349977 -0.00546647 -0.0242133 0.00525537 -0.00274257
30 -56.5 10 -0.330646 -1.81253 0.00669136 -0.220897 -2.47022 0.0228981 -0.00446793 0.00122961 0.034616 0.0011494 -0.00035215 -0.00546884 -0.0246167 0.00511701 -0.00279388
30 -56 10 -0.319702 -1.8442 0.00685039 -0.206507 -2.49264 0.0220373 -0.00446983 0.00120282 0.0345479 0.00116085 -0.000350516 -0.00544438 -0.0250715 0.00495785 -0.00283093
30 -55.5 10 -0.308541 -1.87455 0.00655102 -0.193528 -2.51007 0.0211188 -0.00446925 0.0011733 0.0344694 0.00116 -0.00034822 -0.00543349 -0.0254883 0.00478945 -0.00288039
30 -55 10 -0.299566 -1.90475 0.00719296 -0.184404 -2.52883 0.0233452 -0.00446 0.00114921 0.0343586 0.00116381 -0.000338095 -0.00546162 -0.0258167 0.00464031 -0.00291702
30 -54.5 10 -0.29005 -1.93335 0.00764173 -0.173205 -2.54824 0.0245277 -0.00446114 0.00112846 0.0342778 0.0011688 -0.000327773 -0.00545226 -0.0261889 0.00449625 -0.00295855
30 -54 10 -0.279035 -1.95998 0.00745894 -0.162545 -2.56069 0.0236755 -0.00447361 0.00110725 0.0342109 0.001163 -0.000318917 -0.00542452 -0.0265814 0.00432924 -0.00302361
30 -53.5 10 -0.269957 -1.98477 0.00750165 -0.152395 -2.57548 0.0248523 -0.00448265 0.00109271 0.0341413 0.00114905 -0.000300367 -0.00541084 -0.0269139 0.00419353 -0.00309343
30 -53 10 -0.259364 -2.0108 0.00788817 -0.141852 -2.59094 0.0228794 -0.0045016 0.00106827 0.0340898 0.00113324 -0.000299417 -0.0053766 -0.0273094 0.0040347 -0.00317512
30 -52.5 10 -0.249615 -2.03683 0.00840123 -0.131956 -2.60495 0.0204719 -0.00449116 0.00102807 0.0340292 0.00114981 -0.000314788 -0.005349 -0.0276901 0.00388709 -0.00318381
30 -52 10 -0.240475 -2.05914 0.00855588 -0.123325 -2.61937 0.0230966 -0.00448194 0.00101588 0.0339795 0.0011747 -0.0002982 -0.00530284 -0.0280401 0.00375303 -0.00317974
30 -51.5 10 -0.230651 -2.08224 0.00821212 -0.117949 -2.62834 0.0230939 -0.00448273 0.00100065 0.0339015 0.00117565 -0.000287998 -0.00530507 -0.0283245 0.00359201 -0.00322047
