# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
-9.5 -74 10 -2.07294 0.0342238 0.00958188 -3.67355 0.0200228 0.050505 0.00103279 0.00292596 0.0398628 -4.8109e-05 -0.00045818 0.00644481 0.000744202 0.0531579 -0.00220828
-9 -74 10 -2.08735 0.0322112 0.00851936 -3.68391 0.0187575 0.0505499 0.000976729 0.00292157 0.039874 -3.95913e-05 -0.000470924 0.00650702 0.000702679 0.0536043 -0.00219711
-8.5 -74 10 -2.1024 0.0316891 0.00891548 -3.69188 0.01275 0.0431879 0.000910188 0.00293415 0.039871 -5.38093e-05 -0.000450604 0.00652441 0.000669983 0.0539589 -0.00226666
-8 -74 10 -2.11655 0.0288604 0.00898412 -3.69981 0.0134984 0.0391498 0.000853341 0.00294749 0.0398979 -5.33481e-05 -0.000439936 0.00659795 0.000615636 0.0544312 -0.00231736
-7.5 -74 10 -2.13135 0.0270607 0.00810017 -3.70279 0.0132677 0.0377744 0.000801947 0.00294627 0.0398971 -4.06601e-05 -0.000447218 0.00662217 0.000580266 0.0547802 -0.00232237
-7 -74 10 -2.14203 0.0254112 0.00706502 -3.71324 0.0102303 0.0346308 0.000742815 0.00292953 0.0399116 -3.99012e-05 -0.000475311 0.00669944 0.000539251 0.0551861 -0.00226433
-6.5 -74 10 -2.15286 0.0236832 0.00630005 -3.71989 0.00735965 0.033356 0.000696105 0.0029516 0.0399412 -2.48377e-05 -0.000443411 0.00676144 0.000495947 0.0555716 -0.00236062
-6 -74 10 -2.16414 0.020963 0.00620116 -3.72082 0.00867296 0.0304836 0.000637352 0.00295909 0.0399293 -3.28308e-05 -0.000432325 0.00675373 0.000445221 0.0557726 -0.00240418
-5.5 -74 10 -2.17357 0.0192133 0.00602486 -3.72251 0.00876654 0.027677 0.000578432 0.00295124 0.0399036 -3.86573e-05 -0.000441665 0.00674034 0.000410105 0.0559134 -0.00239071
-5 -74 10 -2.18039 0.0178565 0.00523037 -3.73003 0.00624452 0.0256628 0.00053177 0.00294654 0.0399023 -2.34607e-05 -0.000457329 0.00678846 0.000375615 0.0561629 -0.00236405
-4.5 -74 10 -2.18917 0.0161514 0.00502178 -3.73365 0.00535697 0.0209923 0.000475577 0.00295215 0.039915 -2.76744e-05 -0.000451 0.00680371 0.000337887 0.0563926 -0.00239321
-4 -74 10 -2.1967 0.0141013 0.00457821 -3.73599 0.00538261 0.0177859 0.000419147 0.0029518 0.0399105 -2.95015e-05 -0.000448107 0.00680106 0.000296927 0.0565409 -0.00240793
-3.5 -74 10 -2.20121 0.0120894 0.00330898 -3.74391 0.00605267 0.0190011 0.000370083 0.00294902 0.0399244 -1.46385e-05 -0.000451681 0.00686043 0.000261505 0.0567838 -0.00240237
-3 -74 10 -2.20743 0.0109542 0.00290664 -3.74419 0.00194969 0.0162163 0.000316287 0.00293682 0.0399403 -1.68635e-05 -0.00047946 0.00689379 0.000225096 0.0569889 -0.00234554
-2.5 -74 10 -2.21303 0.00961054 0.00232807 -3.74267 -0.000450922 0.0139965 0.000266485 0.00294056 0.0399112 -8.67722e-06 -0.000470349 0.0068361 0.000190112 0.0569553 -0.00237489
-2 -74 10 -2.21664 0.00803187 0.00221568 -3.74329 -0.00365931 0.0101374 0.000219908 0.00294863 0.0398975 3.19436e-06 -0.000459974 0.00681971 0.000146813 0.0569835 -0.002408
-1.5 -74 10 -2.21803 0.0052972 0.00165705 -3.74893 0.00129022 0.00652706 0.000158795 0.00294641 0.0399448 -4.77943e-06 -0.000469081 0.006928 0.000109357 0.0572857 -0.00238875
-1 -74 10 -2.22041 0.00368588 0.00122459 -3.74966 -1.92404e-05 0.00409605 0.000105164 0.00294487 0.039936 -5.76434e-06 -0.000464973 0.00691358 7.26824e-05 0.0572991 -0.00239787
-0.5 -74 10 -2.2213 0.00179535 0.000472412 -3.7509 0.000991526 0.00268526 5.20724e-05 0.00295902 0.0399303 -3.79836e-06 -0.000444537 0.00689868 3.91624e-05 0.0572868 -0.00245277
0 -74 10 -2.22236 -5.23373e-05 -0.000133968 -3.75035 0.00025154 0.000739401 5.59466e-07 0.00295053 0.0399146 1.29792e-07 -0.000462077 0.00685857 1.8656e-07 0.0572132 -0.00241209
0.5 -74 10 -2.22195 -0.00148596 -0.000687141 -3.74979 -0.00283308 -0.00109159 -4.67765e-05 0.00293775 0.0399085 9.79649e-06 -0.000477851 0.00685074 -3.86071e-05 0.0571818 -0.00236787
1 -74 10 -2.22125 -0.00242642 -0.00109642 -3.74801 -0.00752786 -0.00318268 -9.29834e-05 0.00293842 0.0399201 1.9782e-05 -0.000474896 0.0068705 -7.34363e-05 0.0572116 -0.00237357
1.5 -74 10 -2.21793 -0.00511571 -0.00153991 -3.74963 -0.0047002 -0.00692229 -0.000162686 0.00295272 0.0399208 -1.55948e-06 -0.000454273 0.00688695 -0.000117595 0.0571826 -0.0024232
2 -74 10 -2.21525 -0.0068528 -0.00208421 -3.74763 -0.00395993 -0.00946131 -0.000218372 0.00295319 0.0399206 -4.16998e-06 -0.00045716 0.00688148 -0.000149494 0.0571119 -0.00241515
2.5 -74 10 -2.21235 -0.00892794 -0.00228336 -3.74381 -0.00263947 -0.0127372 -0.00027061 0.0029474 0.0399101 -4.57782e-06 -0.000460708 0.00684053 -0.000186754 0.0569526 -0.00239915
3 -74 10 -2.20786 -0.0110464 -0.00294443 -3.74172 -0.00211862 -0.0145615 -0.000311612 0.00294503 0.0399208 1.834e-05 -0.000465814 0.00685429 -0.000226806 0.0568935 -0.00238133
3.5 -74 10 -2.20368 -0.0125351 -0.00383953 -3.73528 -0.0029861 -0.0172787 -0.000352034 0.00294283 0.0398933 4.44986e-05 -0.000458031 0.00678527 -0.00025847 0.0566286 -0.00238923
4 -74 10 -2.19542 -0.0142444 -0.00417427 -3.74174 -0.00601235 -0.0208639 -0.000420945 0.00296144 0.0399438 2.197e-05 -0.000439592 0.00686938 -0.000303544 0.056699 -0.00243131
4.5 -74 10 -2.18896 -0.0155718 -0.00450926 -3.73698 -0.00806521 -0.0236734 -0.000481787 0.00295621 0.0399313 1.08898e-05 -0.000445826 0.00683039 -0.000337057 0.0564676 -0.0024062
5 -74 10 -2.18124 -0.0179744 -0.00503867 -3.73211 -0.00507264 -0.024575 -0.000531947 0.00293088 0.0399292 1.80028e-05 -0.000484635 0.00680054 -0.000374671 0.0562389 -0.00229686
5.5 -74 10 -2.17261 -0.0200132 -0.00520552 -3.72657 -0.00624149 -0.027945 -0.000584095 0.00293383 0.0399101 2.47657e-05 -0.000472691 0.00676501 -0.000419445 0.0559609 -0.00231205
6 -74 10 -2.16283 -0.0219806 -0.00667364 -3.72153 -0.00736967 -0.0279511 -0.000630806 0.00294715 0.0399081 4.39158e-05 -0.000450356 0.00674387 -0.000459912 0.0557075 -0.00235585
6.5 -74 10 -2.15262 -0.0239266 -0.00676504 -3.71601 -0.00952556 -0.0315078 -0.000693168 0.00293206 0.0398898 3.24651e-05 -0.000474917 0.00668246 -0.000506604 0.0553515 -0.00228154
7 -74 10 -2.1424 -0.0258976 -0.00739706 -3.71201 -0.00841058 -0.0294322 -0.000731466 0.0029143 0.039899 5.93674e-05 -0.000511427 0.0066635 -0.000541413 0.0551092 -0.00218181
7.5 -74 10 -2.12922 -0.0272825 -0.00780466 -3.70738 -0.0119108 -0.0345718 -0.000795085 0.0029397 0.039906 5.09473e-05 -0.00045916 0.00665103 -0.000580442 0.0548154 -0.00228903
8 -74 10 -2.11589 -0.0289121 -0.00784476 -3.70225 -0.0133187 -0.0393755 -0.000855686 0.00293414 0.0399121 4.30451e-05 -0.000458095 0.0066475 -0.00061875 0.0545327 -0.00226825
8.5 -74 10 -2.10267 -0.0309676 -0.00807717 -3.69168 -0.015393 -0.0431096 -0.000913303 0.0029155 0.0398678 4.68686e-05 -0.000482755 0.00654207 -0.000666288 0.0539928 -0.00218786
9 -74 10 -2.0881 -0.0334193 -0.00790728 -3.68099 -0.0125594 -0.0476152 -0.00097851 0.00291301 0.0398554 3.91257e-05 -0.000484356 0.00646839 -0.000706605 0.0535191 -0.00216598
9.5 -74 10 -2.07288 -0.0350965 -0.00860914 -3.67312 -0.0108624 -0.0503731 -0.00104122 0.00293193 0.0399105 3.63887e-05 -0.000453545 0.00651676 -0.000734557 0.0533368 -0.00222387
10 -74 10 -2.05589 -0.0367481 -0.00998956 -3.66636 -0.0171463 -0.051835 -0.00109244 0.00293782 0.0398973 4.81285e-05 -0.000443792 0.00647707 -0.000785431 0.0528901 -0.00222603
10.5 -74 10 -2.03685 -0.0389105 -0.00998402 -3.6635 -0.01807 -0.0531568 -0.00114809 0.00293101 0.0399246 5.81444e-05 -0.000449927 0.00647852 -0.000832604 0.0525315 -0.00218268
11 -74 10 -2.01878 -0.039641 -0.010392 -3.65133 -0.0219189 -0.0564214 -0.0012094 0.00291828 0.0399093 5.56361e-05 -0.000464431 0.00641254 -0.000859238 0.0519958 -0.00212115
11.5 -74 10 -2.00028 -0.0422667 -0.0116174 -3.6338 -0.0238686 -0.058704 -0.00127324 0.00291923 0.0398856 5.73011e-05 -0.00045629 0.0063082 -0.000914638 0.0513583 -0.00211683
12 -74 10 -1.9828 -0.0453904 -0.0113056 -3.62347 -0.0254594 -0.0614644 -0.0013335 0.00290502 0.0398695 5.35693e-05 -0.000478912 0.00622049 -0.000982328 0.0508024 -0.00204197
12.5 -74 10 -1.96013 -0.0469865 -0.0127588 -3.61228 -0.02471 -0.0643787 -0.00139308 0.00290031 0.039895 6.12255e-05 -0.000476369 0.00622219 -0.00101097 0.0503448 -0.00201408
13 -74 10 -1.93686 -0.0489766 -0.012524 -3.60038 -0.0244687 -0.0680628 -0.00146356 0.00290427 0.0399055 5.66851e-05 -0.000468404 0.00616588 -0.00105041 0.0497527 -0.00200451
13.5 -74 10 -1.91448 -0.0511281 -0.0133336 -3.58447 -0.0276397 -0.0707637 -0.00152121 0.00290513 0.0398971 6.95814e-05 -0.000462128 0.0060916 -0.0011011 0.0491163 -0.00199059
14 -74 10 -1.89289 -0.0530613 -0.0146136 -3.56477 -0.0307584 -0.0725585 -0.00157393 0.0028957 0.0398744 8.81462e-05 -0.000461544 0.0059792 -0.00114543 0.0484045 -0.00195838
14.5 -74 10 -1.86752 -0.05595 -0.0141277 -3.55021 -0.0344351 -0.0747645 -0.00163938 0.00289518 0.0398634 9.55249e-05 -0.000459463 0.00588251 -0.00121319 0.047673 -0.00193203
15 -74 10 -1.84163 -0.0583785 -0.0135733 -3.53765 -0.0379137 -0.078365 -0.00171398 0.0028954 0.0398759 8.48138e-05 -0.000460449 0.00583462 -0.00127294 0.047047 -0.00190009
15.5 -74 10 -1.81395 -0.0595477 -0.0141178 -3.52227 -0.0398501 -0.0836813 -0.00180047 0.00289346 0.0399203 5.10747e-05 -0.000469947 0.00586937 -0.00130477 0.0465541 -0.00184925
16 -74 10 -1.78425 -0.062792 -0.0167742 -3.4905 -0.0389567 -0.0833399 -0.00185144 0.00289283 0.0398825 9.33621e-05 -0.000442361 0.00570682 -0.00135748 0.0455516 -0.00186503
16.5 -74 10 -1.75527 -0.0654639 -0.0166453 -3.46857 -0.0441217 -0.0864093 -0.00192292 0.00288568 0.0398767 9.5699e-05 -0.000445779 0.00559649 -0.00142395 0.0447149 -0.0018203
17 -74 10 -1.72565 -0.067231 -0.0164741 -3.4493 -0.0489954 -0.0883263 -0.00199261 0.00287421 0.0398954 0.000107349 -0.00045914 0.00554578 -0.00147357 0.043999 -0.00175245
17.5 -74 10 -1.69417 -0.0696048 -0.0178106 -3.42845 -0.0527709 -0.0885392 -0.00205523 0.00287466 0.0399126 0.000129656 -0.000452136 0.00550259 -0.00152866 0.0432546 -0.00172812
18 -74 10 -1.66033 -0.0721549 -0.0179224 -3.40079 -0.0553127 -0.0939666 -0.00213289 0.00287092 0.0399231 0.000118658 -0.000446058 0.00541313 -0.00158526 0.0423608 -0.00169853
18.5 -74 10 -1.62903 -0.0762211 -0.0181082 -3.37254 -0.0613308 -0.0987797 -0.00220505 0.00286682 0.0399124 0.000126394 -0.000439609 0.00527147 -0.00167849 0.0414122 -0.00167393
19 -74 10 -1.59434 -0.077851 -0.0174066 -3.34037 -0.0661898 -0.10226 -0.00229349 0.00285852 0.0399107 0.000115502 -0.000459895 0.00516353 -0.00172307 0.0404537 -0.00159607
19.5 -74 10 -1.55707 -0.0775066 -0.0186506 -3.31362 -0.0629924 -0.105974 -0.00237706 0.00286672 0.0399954 0.000108521 -0.000442698 0.00521231 -0.00171084 0.0397901 -0.00158708
20 -74 10 -1.52131 -0.0816927 -0.0189454 -3.2799 -0.0715603 -0.108548 -0.00245153 0.00285227 0.0399956 0.000116787 -0.000451243 0.00509528 -0.00181346 0.0387958 -0.00152554
20.5 -74 10 -1.48451 -0.0842766 -0.0187211 -3.24582 -0.0747479 -0.107537 -0.00252334 0.00283834 0.0400149 0.000138391 -0.000467662 0.0049988 -0.00187156 0.03783 -0.00144895
21 -74 10 -1.44438 -0.0878291 -0.0191947 -3.20678 -0.0794906 -0.110893 -0.00261506 0.00283311 0.0400308 0.000134178 -0.000467537 0.0049089 -0.00195178 0.0367983 -0.0014059
21.5 -74 10 -1.40203 -0.0887174 -0.0192552 -3.16444 -0.0820629 -0.112597 -0.00270132 0.00282964 0.0400599 0.000138463 -0.00046375 0.00482489 -0.00197384 0.0357349 -0.00136402
22 -74 10 -1.36356 -0.0914828 -0.0181843 -3.12704 -0.0860419 -0.116343 -0.00278771 0.00281248 0.0400936 0.000145206 -0.00048201 0.00474628 -0.00204059 0.0347727 -0.00128512
22.5 -74 10 -1.3206 -0.0928018 -0.0206368 -3.0855 -0.0956327 -0.120978 -0.00287439 0.00281815 0.0401426 0.000145606 -0.000453089 0.00470754 -0.00208608 0.0337896 -0.00128824
23 -74 10 -1.27325 -0.0957238 -0.0198605 -3.03435 -0.0937494 -0.123659 -0.00298026 0.00281985 0.0401939 0.000137975 -0.000451288 0.0046216 -0.0021403 0.0326213 -0.00124668
23.5 -74 10 -1.22882 -0.0974103 -0.0202993 -2.98609 -0.103338 -0.126066 -0.00306189 0.00280206 0.0402283 0.000154113 -0.000466739 0.00455348 -0.00219558 0.0315367 -0.00116592
24 -74 10 -1.18747 -0.100528 -0.0209075 -2.93065 -0.111132 -0.129148 -0.00315645 0.00281051 0.0402665 0.000158492 -0.000444998 0.0044288 -0.0022694 0.03042 -0.00116647
24.5 -74 10 -1.14156 -0.103315 -0.0211651 -2.87547 -0.118786 -0.13048 -0.00325363 0.00280201 0.0403113 0.000170013 -0.000444427 0.0043367 -0.00233928 0.0292672 -0.00111834
25 -74 10 -1.09361 -0.105955 -0.0196972 -2.82072 -0.127914 -0.132099 -0.00335777 0.00278748 0.040376 0.000173676 -0.000449124 0.0042813 -0.00241505 0.0281375 -0.00105756
25.5 -74 10 -1.03992 -0.107319 -0.0186804 -2.74585 -0.136079 -0.136403 -0.00346411 0.0027752 0.0404191 0.000174396 -0.000467294 0.0041898 -0.00245989 0.026789 -0.000975445
26 -74 10 -0.990694 -0.108286 -0.0181807 -2.67819 -0.140622 -0.13724 -0.00356492 0.00277317 0.0404865 0.000185908 -0.000458348 0.00410914 -0.00248723 0.025577 -0.000939853
26.5 -74 10 -0.941065 -0.108871 -0.0186324 -2.60882 -0.149157 -0.138514 -0.00366881 0.00276898 0.0405618 0.000190808 -0.000452944 0.00406315 -0.00251659 0.0244066 -0.000897555
27 -74 10 -0.887489 -0.109674 -0.0198187 -2.52858 -0.159901 -0.139362 -0.00377184 0.00275502 0.0406108 0.000200966 -0.000466767 0.00399748 -0.00255179 0.0230981 -0.000823167
27.5 -74 10 -0.838276 -0.112543 -0.0196606 -2.451 -0.174297 -0.140206 -0.00388457 0.00275602 0.040698 0.000214025 -0.000449762 0.00393766 -0.00263773 0.0219069 -0.000803906
28 -74 10 -0.786143 -0.114977 -0.0193077 -2.36195 -0.185348 -0.140185 -0.00400437 0.00275287 0.0407755 0.00022231 -0.000438329 0.00384121 -0.00270424 0.0205871 -0.000774022
28.5 -74 10 -0.7266 -0.113879 -0.0181476 -2.26274 -0.194063 -0.139512 -0.00412556 0.00274212 0.0408718 0.000222836 -0.000445634 0.00383281 -0.00270533 0.0192069 -0.000705323
29 -74 10 -0.669866 -0.110803 -0.0177488 -2.15978 -0.20457 -0.140131 -0.00424492 0.00272985 0.0409762 0.000227993 -0.000452016 0.00382621 -0.00266894 0.0178779 -0.000638043
29.5 -74 10 -0.614674 -0.114944 -0.0182898 -2.04758 -0.227729 -0.141394 -0.00437575 0.00272416 0.0410546 0.000243324 -0.000444789 0.0037537 -0.00279343 0.0164834 -0.000605641
30 -74 10 -0.553612 -0.119465 -0.0183801 -1.922 -0.248403 -0.141605 -0.00450541 0.00271879 0.0411609 0.00024931 -0.000431534 0.00369476 -0.00292311 0.014968 -0.000576028
30.5 -74 10 -0.496993 -0.119504 -0.0163721 -1.79918 -0.2669 -0.138506 -0.00464176 0.00271958 0.0412795 0.000243543 -0.000420229 0.00370157 -0.00296734 0.0136088 -0.000542625
