# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
0 -61.5 19 -1.52836 0.000194536 0.000946289 -1.6347 0.00139136 -0.00196454 -1.48474e-05 0.0105695 0.0219119 -1.51397e-05 0.00929694 -0.0135553 -3.16761e-06 0.00566521 -0.0156758
0 -61 19 -1.49531 -4.19115e-05 8.90208e-05 -1.56934 -0.00105077 -0.000195913 -3.33458e-06 0.0104301 0.0214331 -7.98606e-06 0.00904276 -0.0138236 7.23509e-06 0.00517757 -0.0148937
0 -60.5 19 -1.46329 0.000319765 0.000385513 -1.50574 -0.000334065 0.000275904 -1.61883e-07 0.0102685 0.0209403 -3.71143e-06 0.00876675 -0.0141009 2.51459e-06 0.00470472 -0.0141131
0 -60 19 -1.43077 -0.000290101 -0.00044799 -1.44356 7.33489e-05 0.000826799 4.58097e-06 0.0101109 0.0204629 4.24284e-06 0.00850163 -0.014355 -4.7444e-06 0.00427775 -0.0133695
0 -59.5 19 -1.39807 -0.000399402 -0.000490648 -1.38381 0.00138163 0.0001408 1.46135e-06 0.00994639 0.0200121 6.71982e-06 0.00824413 -0.0145776 -1.22072e-05 0.00390286 -0.012657
0 -59 19 -1.36536 0.000204635 -0.000523599 -1.32582 -0.000162017 0.000832874 2.28446e-06 0.00978521 0.0195733 5.3028e-07 0.00799342 -0.0147921 2.43399e-06 0.00355644 -0.0119791
0 -58.5 19 -1.33185 0.000253699 -0.00040184 -1.27064 -0.00134457 0.00118316 5.55039e-06 0.00961912 0.0191455 -1.56786e-06 0.0077484 -0.0149856 9.85207e-06 0.0032288 -0.0113283
0 -58 19 -1.29883 0.000179428 -0.000592936 -1.21725 -0.000780298 0.00172463 1.06128e-05 0.00945027 0.0187373 5.10503e-06 0.00750844 -0.0151665 3.92527e-06 0.00293758 -0.010707
0 -57.5 19 -1.2654 0.000270201 -0.000326446 -1.16598 0.000111153 0.000855321 4.47623e-06 0.00925613 0.0183389 2.27447e-06 0.00725198 -0.0153287 3.51175e-08 0.00266656 -0.0100842
0 -57 19 -1.23296 -0.000324764 -0.000816847 -1.11529 0.000402659 0.000837566 9.0911e-06 0.0090326 0.0179157 9.74853e-06 0.00695984 -0.0155151 -5.25837e-06 0.00239268 -0.00944953
0 -56.5 19 -1.19968 -0.00039462 -0.000810228 -1.06623 4.36709e-05 0.000918614 8.30559e-06 0.00883193 0.0175069 8.55349e-06 0.0067074 -0.0156777 -3.29942e-06 0.00214333 -0.00887358
