# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
30 -75 10 -0.526469 -0.0397914 -0.0183442 -2.19797 -0.0772313 -0.171281 -0.00451202 0.00282797 0.0415846 8.51895e-05 -0.000397496 0.00523841 -0.00103774 0.0167375 -0.000394055
30 -74.5 10 -0.542521 -0.066615 -0.0166921 -2.06458 -0.139402 -0.154147 -0.00450914 0.00277923 0.0414055 0.000162787 -0.000427913 0.00461151 -0.00171032 0.0160172 -0.000451006
30 -74 10 -0.553612 -0.119465 -0.0183801 -1.922 -0.248403 -0.141605 -0.00450541 0.00271879 0.0411609 0.00024931 -0.000431534 0.00369476 -0.00292311 0.014968 -0.000576028
30 -73.5 10 -0.574076 -0.176413 -0.0160948 -1.80397 -0.368768 -0.123266 -0.00449505 0.00265395 0.0408594 0.000339354 -0.000451985 0.00275629 -0.00411878 0.0142296 -0.000688024
30 -73 10 -0.582911 -0.240019 -0.0158764 -1.68303 -0.492652 -0.11251 -0.00449292 0.00259563 0.0405805 0.000415355 -0.000468645 0.00189614 -0.00534288 0.0134353 -0.000799021
30 -72.5 10 -0.592537 -0.303764 -0.0146172 -1.5736 -0.618205 -0.0991607 -0.00447844 0.00251473 0.0402551 0.000500017 -0.000515048 0.00106509 -0.00645039 0.0127723 -0.000865432
30 -72 10 -0.593133 -0.358971 -0.0136496 -1.46823 -0.722113 -0.0876742 -0.00449023 0.00246694 0.0400219 0.000547672 -0.000494714 0.000427547 -0.00734257 0.0121897 -0.000976625
30 -71.5 10 -0.593477 -0.416046 -0.012912 -1.36941 -0.826429 -0.0773283 -0.0044882 0.00240947 0.0397509 0.00060713 -0.000498455 -0.000202211 -0.00818926 0.0116627 -0.00105646
30 -71 10 -0.59337 -0.474213 -0.0119103 -1.278 -0.932493 -0.0668103 -0.00448327 0.00235035 0.0394836 0.000665529 -0.000505875 -0.000781705 -0.00900027 0.0112191 -0.00112677
30 -70.5 10 -0.59134 -0.531829 -0.0100291 -1.19688 -1.0301 -0.0568756 -0.00448456 0.00230207 0.0392233 0.000701756 -0.000500878 -0.00131669 -0.00975456 0.0108117 -0.00121198
30 -70 10 -0.589063 -0.589036 -0.00828228 -1.12045 -1.12459 -0.0476266 -0.00448103 0.00224976 0.0389654 0.000742241 -0.000500562 -0.00181052 -0.0104605 0.0104631 -0.00128458
30 -69.5 10 -0.585867 -0.648457 -0.00769792 -1.05084 -1.22052 -0.0402249 -0.00447813 0.00219403 0.0387076 0.000789477 -0.000509685 -0.00223479 -0.0111881 0.0101659 -0.00134506
30 -69 10 -0.582942 -0.704742 -0.00756134 -0.989611 -1.30709 -0.035411 -0.00447354 0.00214193 0.0384618 0.000832726 -0.00051119 -0.00262809 -0.0118362 0.00991227 -0.00140349
30 -68.5 10 -0.576547 -0.761788 -0.0087443 -0.928393 -1.39166 -0.032567 -0.00446848 0.0021007 0.0382264 0.000861316 -0.000500282 -0.00298272 -0.0124837 0.0096406 -0.00147604
30 -68 10 -0.568729 -0.814669 -0.00662218 -0.872324 -1.46647 -0.0248694 -0.00447801 0.00205735 0.0380097 0.000877982 -0.000491099 -0.00328464 -0.0130735 0.00937988 -0.00155112
30 -67.5 10 -0.560972 -0.867019 -0.00473581 -0.818909 -1.53933 -0.0179728 -0.00447683 0.00200634 0.0377908 0.000905909 -0.00048883 -0.00356218 -0.0136406 0.0091437 -0.0016061
