# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
30 -60.5 10 -0.438858 -1.56882 0.00157346 -0.354795 -2.27137 0.0177984 -0.00445676 0.00147648 0.0359833 0.00108116 -0.000356684 -0.00521067 -0.0223059 0.00697753 -0.00252878
30 -60 10 -0.426298 -1.60964 0.00258791 -0.33334 -2.30361 0.0193759 -0.00447492 0.00145437 0.0358866 0.00106077 -0.000340432 -0.00523178 -0.0228549 0.00678171 -0.00263296
30 -59.5 10 -0.415391 -1.65113 0.00499042 -0.315073 -2.33411 0.0202943 -0.00448177 0.00141937 0.0357821 0.00105816 -0.000336512 -0.00524232 -0.0234225 0.00660548 -0.00270685
30 -59 10 -0.402071 -1.69145 0.00645076 -0.294923 -2.36685 0.0217102 -0.00448942 0.00138514 0.0357067 0.00107126 -0.000332798 -0.00521841 -0.0240234 0.00640595 -0.00275845
30 -58.5 10 -0.390371 -1.72862 0.00684941 -0.276811 -2.39277 0.0243867 -0.0044949 0.00136159 0.0356051 0.00107491 -0.000321683 -0.00523688 -0.0245092 0.0062225 -0.00282021
30 -58 10 -0.381559 -1.76411 0.0066745 -0.261306 -2.41498 0.0265291 -0.0045056 0.00134977 0.0355053 0.00105531 -0.000302087 -0.0052692 -0.0249556 0.00608419 -0.00291795
30 -57.5 10 -0.373247 -1.79975 0.00571136 -0.244512 -2.44242 0.0248812 -0.00449114 0.00130877 0.0354081 0.0010743 -0.000306987 -0.00526811 -0.0254293 0.00596447 -0.00293624
30 -57 10 -0.361049 -1.83427 0.00683298 -0.227715 -2.46523 0.0239792 -0.00450198 0.0012772 0.0353319 0.00108055 -0.0003043 -0.0052551 -0.0259274 0.00577752 -0.00299295
30 -56.5 10 -0.353366 -1.87118 0.00628808 -0.216725 -2.4861 0.0223847 -0.00449084 0.00123809 0.0351987 0.00108638 -0.000316144 -0.00530139 -0.026342 0.00564259 -0.00303565
30 -56 10 -0.341912 -1.90587 0.00632559 -0.202046 -2.50594 0.0235635 -0.00449279 0.00122443 0.0351427 0.00108381 -0.000296424 -0.00527624 -0.026878 0.00547338 -0.00310272
30 -55.5 10 -0.332037 -1.93752 0.00737846 -0.190387 -2.52647 0.0235298 -0.0045046 0.00120238 0.0350967 0.00107854 -0.000283636 -0.00522733 -0.0273981 0.00532517 -0.00317405
30 -55 10 -0.322801 -1.96834 0.00664844 -0.178943 -2.543 0.0232573 -0.00450389 0.00117648 0.0350092 0.00108247 -0.000276591 -0.00523188 -0.0278035 0.00518002 -0.00322138
30 -54.5 10 -0.312893 -1.9987 0.00688599 -0.166544 -2.55744 0.0250247 -0.00450432 0.00115341 0.0349389 0.00109086 -0.000274371 -0.00522256 -0.0282385 0.00502932 -0.00326408
30 -54 10 -0.302546 -2.02617 0.00687398 -0.15546 -2.56884 0.0236595 -0.00448873 0.00112411 0.034879 0.0011138 -0.000278972 -0.00519931 -0.0286578 0.00486986 -0.00326524
30 -53.5 10 -0.294233 -2.05447 0.00627789 -0.145986 -2.58516 0.0226345 -0.0044975 0.00110784 0.0348248 0.00110375 -0.000266555 -0.00517256 -0.0290877 0.00474411 -0.00333682
30 -53 10 -0.286195 -2.08405 0.00650816 -0.135584 -2.60559 0.0236831 -0.00452495 0.00110053 0.0348015 0.00106517 -0.000240121 -0.00511758 -0.0295976 0.00463095 -0.00346862
30 -52.5 10 -0.277146 -2.11137 0.006082 -0.128707 -2.61607 0.0229372 -0.00451834 0.00107826 0.0347326 0.00107487 -0.000234366 -0.00510154 -0.0299943 0.00448328 -0.00349832
30 -52 10 -0.268297 -2.13638 0.00633989 -0.121762 -2.62882 0.0235275 -0.00451907 0.00104995 0.0346995 0.00108515 -0.000236782 -0.00504639 -0.0304332 0.0043461 -0.00352733
30 -51.5 10 -0.259292 -2.16191 0.0073407 -0.113847 -2.64296 0.0233538 -0.00454262 0.00102006 0.0346829 0.00106168 -0.000242932 -0.00499249 -0.0308941 0.00420804 -0.00362578
30 -51 10 -0.251453 -2.18677 0.0073398 -0.106968 -2.65001 0.0230665 -0.00452681 0.00100501 0.0346033 0.00108197 -0.000231926 -0.00499833 -0.031213 0.00407909 -0.00362988
30 -50.5 10 -0.242837 -2.21078 0.00683558 -0.0997667 -2.65766 0.0226137 -0.00451706 0.000988234 0.034537 0.001101 -0.00022247 -0.0049823 -0.031557 0.0039419 -0.00363896
30 -50 10 -0.234352 -2.23252 0.00619548 -0.0886786 -2.66987 0.0223891 -0.00452591 0.000970788 0.0345142 0.00108392 -0.000210552 -0.00493755 -0.0319361 0.00382341 -0.00370954
30 -49.5 10 -0.225953 -2.25501 0.00647404 -0.0832367 -2.67997 0.0222695 -0.00452407 0.000944966 0.0345209 0.00110547 -0.000213512 -0.00483341 -0.0324464 0.00369655 -0.00371747
30 -49 10 -0.218856 -2.27725 0.00632282 -0.0791842 -2.68752 0.0212879 -0.00454836 0.000925303 0.0344894 0.00107008 -0.000214298 -0.00482498 -0.0327876 0.0035801 -0.00383371
30 -48.5 10 -0.211392 -2.29752 0.00639497 -0.0715868 -2.69344 0.020888 -0.00454254 0.000901926 0.0344417 0.00108058 -0.000213737 -0.00480012 -0.0331015 0.0034653 -0.00385074
30 -48 10 -0.203927 -2.31701 0.00662773 -0.063873 -2.69944 0.0210515 -0.00452446 0.000881645 0.0344119 0.0011074 -0.000208064 -0.00474421 -0.0334637 0.0033539 -0.00383018
30 -47.5 10 -0.196026 -2.33655 0.00638832 -0.0594982 -2.7045 0.0238791 -0.00451224 0.00087543 0.0343885 0.00112218 -0.000195106 -0.00470738 -0.0338102 0.00322947 -0.00383408
30 -47 10 -0.188912 -2.3554 0.0063903 -0.0553589 -2.71068 0.0222593 -0.00453736 0.000856234 0.0343686 0.00109105 -0.000190068 -0.00466949 -0.0341477 0.00311472 -0.00394052
30 -46.5 10 -0.182023 -2.37367 0.00618462 -0.0501403 -2.71765 0.0201644 -0.00454787 0.00083972 0.0343434 0.00107471 -0.000180468 -0.00463051 -0.0344687 0.00300633 -0.00400913
30 -46 10 -0.175398 -2.39086 0.006442 -0.0436213 -2.72487 0.0207624 -0.00455367 0.00082602 0.0343447 0.00107718 -0.000173507 -0.004569 -0.0348326 0.00290886 -0.00404466
30 -45.5 10 -0.169763 -2.40682 0.00647335 -0.0402575 -2.72505 0.0205646 -0.00454329 0.00081317 0.0342916 0.00108626 -0.000168235 -0.00457038 -0.0350406 0.0028152 -0.00405303
30 -45 10 -0.162203 -2.42139 0.00660005 -0.0353273 -2.72604 0.0202899 -0.00454115 0.000797776 0.0342719 0.00108577 -0.000165064 -0.00452642 -0.0353242 0.00269558 -0.0040798
30 -44.5 10 -0.155762 -2.43753 0.00615753 -0.0290487 -2.73168 0.0210029 -0.00454263 0.000786353 0.034246 0.00108804 -0.000154457 -0.00449161 -0.0356038 0.00259931 -0.0041093
30 -44 10 -0.149049 -2.45189 0.00564533 -0.0266871 -2.7369 0.0201973 -0.00454644 0.000760758 0.0342595 0.00108521 -0.000158056 -0.00441444 -0.03596 0.00249239 -0.00414323
30 -43.5 10 -0.142807 -2.46691 0.00559309 -0.0208405 -2.74155 0.020084 -0.00455406 0.000743644 0.0342501 0.00107986 -0.000159646 -0.00437643 -0.0362473 0.00239809 -0.00418842
30 -43 10 -0.136968 -2.47994 0.00561901 -0.0179129 -2.74235 0.0183446 -0.00455483 0.000723753 0.0342277 0.00107801 -0.000158598 -0.00434728 -0.0364811 0.0023022 -0.00421786
30 -42.5 10 -0.131182 -2.49252 0.00564869 -0.0159673 -2.74395 0.0176928 -0.00455643 0.000714711 0.0342291 0.00108752 -0.000148183 -0.00428312 -0.0367828 0.00220767 -0.00423215
30 -42 10 -0.126279 -2.50546 0.00550364 -0.0104223 -2.74059 0.0167471 -0.00454095 0.000702554 0.0341594 0.00109348 -0.000139561 -0.00431411 -0.0368816 0.00213099 -0.00423382
30 -41.5 10 -0.120807 -2.51679 0.00538424 -0.0130903 -2.74805 0.0176254 -0.00455157 0.000696354 0.0341901 0.00108229 -0.00013236 -0.00423442 -0.0372071 0.00203477 -0.00428178
30 -41 10 -0.115734 -2.52924 0.00508289 -0.00890325 -2.74828 0.0172409 -0.0045767 0.00067781 0.0341647 0.0010545 -0.000129699 -0.0042126 -0.0374173 0.00195572 -0.0043774
30 -40.5 10 -0.110059 -2.53927 0.00513191 -0.00756935 -2.74671 0.0159433 -0.00455453 0.000656079 0.0341455 0.00107605 -0.000133506 -0.00418553 -0.0376047 0.00186007 -0.00434039
30 -40 10 -0.10431 -2.54917 0.00515271 -0.00402868 -2.74749 0.01482 -0.00455338 0.000640871 0.0341454 0.00107928 -0.000132596 -0.00412988 -0.0378485 0.0017688 -0.00435417
30 -39.5 10 -0.0995493 -2.5592 0.00486339 -0.000537321 -2.74545 0.0149719 -0.00455263 0.000632096 0.0341051 0.00107626 -0.000125303 -0.00412173 -0.0379835 0.00169345 -0.00437956
30 -39 10 -0.0951689 -2.56831 0.00512278 0.00376327 -2.74246 0.0163421 -0.00454649 0.000622471 0.0340365 0.00106995 -0.000120764 -0.00416422 -0.0379986 0.00162454 -0.0044011
30 -38.5 10 -0.0904117 -2.57779 0.00482841 0.00426532 -2.74664 0.0147042 -0.00455968 0.000604426 0.0340715 0.00106964 -0.000123081 -0.00407388 -0.0383204 0.00154577 -0.00443558
30 -38 10 -0.0854481 -2.58637 0.00505107 0.00918049 -2.74604 0.0153382 -0.00453883 0.000588769 0.0340843 0.00108627 -0.000120536 -0.00400629 -0.0385771 0.00147148 -0.00440379
30 -37.5 10 -0.0809073 -2.59444 0.004839 0.0113331 -2.74778 0.0163093 -0.00454655 0.000583661 0.0341009 0.0010833 -0.000108541 -0.00395059 -0.0388093 0.00139973 -0.00443377
30 -37 10 -0.0771233 -2.6017 0.00442621 0.0113058 -2.74435 0.0142629 -0.00455263 0.000568675 0.0340454 0.00107709 -0.000109587 -0.00396384 -0.0388495 0.00133286 -0.00446688
30 -36.5 10 -0.0725461 -2.60883 0.00437481 0.01505 -2.74011 0.0149034 -0.0045669 0.000560605 0.0340344 0.00105469 -0.000105722 -0.00394117 -0.0389958 0.00126206 -0.00453328
30 -36 10 -0.0675818 -2.61548 0.00426795 0.0225137 -2.74285 0.016332 -0.00457949 0.000549493 0.0340888 0.00104172 -9.93098e-05 -0.00383646 -0.0393183 0.00119381 -0.00457984
30 -35.5 10 -0.0636481 -2.62201 0.00455922 0.0230031 -2.74096 0.0180057 -0.0045636 0.000547318 0.0340518 0.00106378 -8.57464e-05 -0.00382455 -0.0394011 0.00112683 -0.00454342
30 -35 10 -0.0597057 -2.62793 0.00439027 0.0216561 -2.73657 0.0141649 -0.00457783 0.000529982 0.0340479 0.00103805 -9.09857e-05 -0.00379756 -0.039542 0.00105485 -0.00461155
30 -34.5 10 -0.0561689 -2.63347 0.00419034 0.0244525 -2.735 0.013119 -0.00458193 0.000512619 0.0340174 0.00103417 -9.60262e-05 -0.00378961 -0.03961 0.000998876 -0.00463453
30 -34 10 -0.0524567 -2.63849 0.0041346 0.0282365 -2.73402 0.0145749 -0.00457263 0.000501788 0.0340185 0.0010458 -9.27778e-05 -0.00373815 -0.039769 0.000943195 -0.00461726
30 -33.5 10 -0.048686 -2.64329 0.00387459 0.0305465 -2.72638 0.0149877 -0.00455778 0.000491696 0.0339865 0.00105361 -8.69092e-05 -0.00372676 -0.0398381 0.000883319 -0.0046008
30 -33 10 -0.0456057 -2.64836 0.00378499 0.030621 -2.72829 0.0143221 -0.00455964 0.000480337 0.0339963 0.00104658 -8.34671e-05 -0.00367418 -0.0400055 0.000830331 -0.00462235
30 -32.5 10 -0.0425428 -2.65288 0.00370136 0.0301983 -2.72582 0.0154219 -0.00455573 0.000476716 0.0339705 0.00104893 -7.6744e-05 -0.00365563 -0.0400778 0.000777454 -0.00462459
30 -32 10 -0.0391681 -2.65686 0.00347763 0.0314913 -2.72018 0.0153125 -0.00455205 0.000466349 0.0339645 0.00105067 -7.4608e-05 -0.00361972 -0.0401967 0.000722287 -0.0046284
30 -31.5 10 -0.0359817 -2.65979 0.00305445 0.0360601 -2.71486 0.0125649 -0.00454272 0.00044528 0.0339253 0.00105334 -8.01482e-05 -0.00361071 -0.0402159 0.000675125 -0.00462096
30 -31 10 -0.0330582 -2.66304 0.00286456 0.0363202 -2.71496 0.0116494 -0.00454378 0.000436516 0.0339375 0.00105282 -7.87482e-05 -0.00355481 -0.0403629 0.000625136 -0.00462959
30 -30.5 10 -0.0299842 -2.66664 0.00266201 0.0379785 -2.71243 0.010725 -0.0045586 0.000427837 0.0339411 0.00103347 -7.61861e-05 -0.00351674 -0.0404851 0.000575102 -0.00468433
30 -30 10 -0.0268386 -2.6695 0.00253497 0.0407958 -2.71024 0.0097549 -0.00456602 0.000417864 0.033954 0.00102025 -7.30377e-05 -0.00346308 -0.0406273 0.000525468 -0.00471901
30 -29.5 10 -0.0244288 -2.67069 0.00278391 0.0414599 -2.69882 0.0115317 -0.00454188 0.00041833 0.0338917 0.00103682 -6.5319e-05 -0.0034615 -0.0405863 0.00048538 -0.00467235
30 -29 10 -0.0219406 -2.67321 0.00248176 0.0451306 -2.69692 0.010543 -0.00452411 0.000406085 0.0338807 0.00104816 -6.65397e-05 -0.00342269 -0.0406698 0.000448827 -0.0046395
30 -28.5 10 -0.0194598 -2.67516 0.00238392 0.047953 -2.69418 0.0100151 -0.00453189 0.000392459 0.0338734 0.00103882 -6.75486e-05 -0.00337762 -0.0407586 0.000410368 -0.00466783
30 -28 10 -0.0172539 -2.67695 0.00236048 0.0472007 -2.68882 0.0118327 -0.0045355 0.000391684 0.0338347 0.00103003 -6.02655e-05 -0.00337298 -0.0407522 0.000372235 -0.00469066
30 -27.5 10 -0.0148692 -2.67835 0.00214893 0.0493718 -2.68626 0.0109381 -0.0045351 0.000381256 0.0338177 0.00102588 -5.90313e-05 -0.00333163 -0.040813 0.000334404 -0.0046997
30 -27 10 -0.0129301 -2.67903 0.00184994 0.0511028 -2.6771 0.0104427 -0.00451395 0.000368633 0.0337969 0.00102865 -6.1213e-05 -0.003295 -0.040861 0.000303886 -0.00467356
30 -26.5 10 -0.0111211 -2.6804 0.00167074 0.0505886 -2.66799 0.00988135 -0.00452664 0.000366278 0.0337606 0.00101087 -5.75471e-05 -0.00328477 -0.0408641 0.000272026 -0.00472161
30 -26 10 -0.00936608 -2.68136 0.00180434 0.0530271 -2.66975 0.0108226 -0.00452206 0.000365298 0.0337619 0.00101576 -4.97426e-05 -0.0032191 -0.0409668 0.000244875 -0.00470974
30 -25.5 10 -0.0078926 -2.68221 0.00149285 0.0537389 -2.66409 0.0117369 -0.00453375 0.0003608 0.0337463 0.0010048 -4.30241e-05 -0.00317044 -0.0410341 0.000220873 -0.00474437
30 -25 10 -0.00652464 -2.68272 0.00123182 0.0553878 -2.65661 0.0110081 -0.00453139 0.000353306 0.0337139 0.000998229 -4.21054e-05 -0.00314131 -0.0410498 0.000199684 -0.00475459
30 -24.5 10 -0.00550474 -2.68259 0.000998952 0.0561049 -2.64924 0.00944108 -0.00451081 0.000342844 0.0336621 0.00100478 -4.66454e-05 -0.00312481 -0.0410115 0.000182799 -0.00472161
30 -24 10 -0.00423081 -2.68312 0.000669183 0.0568058 -2.64386 0.00899689 -0.00452015 0.000337878 0.0336454 0.000982556 -4.19761e-05 -0.0030765 -0.0410702 0.000161463 -0.00476707
30 -23.5 10 -0.0028322 -2.68279 0.000365278 0.0624131 -2.63895 0.00967198 -0.00452206 0.000329074 0.0336135 0.000970476 -3.92458e-05 -0.00303644 -0.0410824 0.000146224 -0.00478704
30 -23 10 -0.00214708 -2.68253 1.27152e-05 0.0643761 -2.63174 0.00958984 -0.00451129 0.000317404 0.0335831 0.000981405 -4.39938e-05 -0.00298741 -0.0411125 0.000136889 -0.00476118
30 -22.5 10 -0.00155387 -2.68271 -0.00051021 0.0666648 -2.62838 0.00611935 -0.00449644 0.000299643 0.0335731 0.000980978 -5.62982e-05 -0.00291721 -0.0411994 0.00012747 -0.00474424
30 -22 10 -0.00109647 -2.68269 -0.000753186 0.0684861 -2.61925 0.00716499 -0.00449178 0.000305373 0.0334931 0.00096904 -4.72498e-05 -0.00291207 -0.0411117 0.000123243 -0.00475773
30 -21.5 10 -0.00103567 -2.68216 -0.00095293 0.0694143 -2.61061 0.00894647 -0.00448827 0.000304696 0.0334312 0.000965486 -4.51116e-05 -0.00288258 -0.0410709 0.000123815 -0.0047606
30 -21 10 -0.00118737 -2.68192 -0.0011716 0.0703084 -2.60511 0.0100179 -0.00447294 0.000300581 0.0333959 0.000970777 -4.40329e-05 -0.00282001 -0.0411089 0.000126445 -0.00473526
30 -20.5 10 -0.00156023 -2.68168 -0.00163887 0.0691708 -2.59707 0.00977165 -0.0044573 0.00029855 0.0333416 0.000970341 -4.39797e-05 -0.00277445 -0.0411026 0.000130359 -0.00471827
30 -20 10 -0.00221109 -2.68076 -0.00215064 0.0688919 -2.58751 0.00914601 -0.00445229 0.000289654 0.0332784 0.000958069 -4.65577e-05 -0.00272844 -0.0410752 0.000139943 -0.00473017
30 -19.5 10 -0.00327816 -2.68019 -0.00243212 0.0688075 -2.57605 0.0093481 -0.00444942 0.000293672 0.0331812 0.000947467 -4.25143e-05 -0.00271536 -0.0409679 0.000157645 -0.00474423
30 -19 10 -0.00478703 -2.67989 -0.00286253 0.0684851 -2.57354 0.00943254 -0.00443407 0.000293151 0.0331585 0.000947588 -4.33296e-05 -0.00260923 -0.0410725 0.000179527 -0.00472428
30 -18.5 10 -0.00655151 -2.68019 -0.00392557 0.0665149 -2.56944 0.00548413 -0.00442362 0.000282557 0.0331353 0.000949557 -5.54444e-05 -0.00250807 -0.0411817 0.000203242 -0.00471093
30 -18 10 -0.00818679 -2.68011 -0.00431656 0.0686492 -2.56209 0.006022 -0.00441591 0.000285984 0.0330635 0.000944038 -5.44946e-05 -0.00244634 -0.0411723 0.000231685 -0.00471124
30 -17.5 10 -0.00974561 -2.68027 -0.00435247 0.071694 -2.55319 0.00810028 -0.00440335 0.000299945 0.032971 0.000945949 -4.98731e-05 -0.00239616 -0.0411258 0.00025997 -0.00469673
30 -17 10 -0.0120122 -2.67886 -0.00523794 0.0726733 -2.54113 0.0072037 -0.0043733 0.000286541 0.0328152 0.000936687 -5.67138e-05 -0.0023787 -0.0409304 0.000298352 -0.00467139
30 -16.5 10 -0.0147134 -2.67907 -0.0060026 0.0741607 -2.52927 0.00748384 -0.00436381 0.000288703 0.0327129 0.000930039 -6.14518e-05 -0.0023323 -0.0408695 0.000343718 -0.00467372
30 -16 10 -0.0179122 -2.68022 -0.00681393 0.0745562 -2.52092 0.00691265 -0.00436381 0.000287903 0.0326193 0.000908551 -6.14573e-05 -0.00227531 -0.0408443 0.000394968 -0.00470766
30 -15.5 10 -0.0223816 -2.68234 -0.00817097 0.0675756 -2.5192 0.00456278 -0.00437421 0.000285552 0.0325626 0.000873057 -6.23873e-05 -0.00214838 -0.0409645 0.000456853 -0.00477215
30 -15 10 -0.0263693 -2.68155 -0.0088483 0.0689182 -2.50037 0.00434304 -0.00432976 0.000287442 0.0323648 0.000877039 -7.33319e-05 -0.0021408 -0.0407161 0.000521548 -0.00471509
30 -14.5 10 -0.0316023 -2.68345 -0.0101126 0.0633748 -2.49453 0.00280318 -0.00431387 0.000296054 0.0322387 0.000872048 -7.93833e-05 -0.00204518 -0.040703 0.000597248 -0.00470755
30 -14 10 -0.0369671 -2.68509 -0.0111763 0.0584444 -2.48381 0.00223772 -0.00429241 0.000304836 0.0320894 0.000869637 -8.16972e-05 -0.00197296 -0.0406294 0.000675739 -0.00469077
30 -13.5 10 -0.0436852 -2.68718 -0.0125074 0.0520808 -2.47325 0.00109174 -0.0042577 0.000316987 0.031928 0.00087101 -8.70402e-05 -0.00188733 -0.0405623 0.000773639 -0.00465269
30 -13 10 -0.0503471 -2.68985 -0.0136148 0.0489237 -2.46273 0.00190158 -0.0042244 0.000330285 0.0317491 0.000871635 -9.46417e-05 -0.00180969 -0.0404693 0.000873091 -0.00461882
30 -12.5 10 -0.0574309 -2.69287 -0.0149018 0.0460376 -2.45316 0.0022542 -0.00419782 0.000344192 0.0315667 0.000869193 -0.000105338 -0.00172056 -0.0403893 0.000978314 -0.00459826
30 -12 10 -0.0648461 -2.69551 -0.0166567 0.0410869 -2.44734 -0.000487135 -0.0041841 0.000351471 0.031399 0.000849102 -0.000118563 -0.00159808 -0.0403598 0.00108552 -0.00461396
30 -11.5 10 -0.0738983 -2.70133 -0.0185176 0.0332611 -2.43411 -0.00255411 -0.00413506 0.000368485 0.0311539 0.000854874 -0.000123066 -0.00152893 -0.0402145 0.00121373 -0.00456033
30 -11 10 -0.0838716 -2.70496 -0.0202835 0.0235646 -2.41921 -0.00403512 -0.00411385 0.000377639 0.0308864 0.000818184 -0.000130719 -0.00147239 -0.0399886 0.00135267 -0.00459159
30 -10.5 10 -0.0944469 -2.70974 -0.0222527 0.0125501 -2.40827 -0.00627706 -0.00408283 0.000385789 0.0306271 0.000796824 -0.000143534 -0.00137741 -0.0398334 0.00149789 -0.00459134
30 -10 10 -0.106306 -2.71645 -0.0243946 0.000688428 -2.39489 -0.00895961 -0.00402499 0.000407417 0.030329 0.000801066 -0.00016129 -0.00128081 -0.0396557 0.00165803 -0.00452933
