# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
30 -70 10 -3.88688 -3.92364 -0.260407 0.102562 0.0732184 -0.0740911 -0.00119232 0.000101875 0.0207255 0.00248735 -0.00119434 -0.0233415 -0.0415452 0.0415388 -0.00268941
30 -69.5 10 -3.47213 -4.19988 -0.214764 0.457459 0.166826 -0.0427589 -0.0010038 7.72921e-05 0.0187631 0.00252932 -0.00115178 -0.0235546 -0.0413824 0.0380153 -0.00271653
30 -69 10 -3.07087 -4.43986 -0.17155 0.717781 0.268926 -0.0180864 -0.000844393 5.55986e-05 0.01703 0.00254059 -0.00110343 -0.0235241 -0.0409738 0.0346405 -0.00269749
30 -68.5 10 -2.68961 -4.63431 -0.136847 0.912244 0.37805 0.0011184 -0.000682585 2.62332e-05 0.0155862 0.00253812 -0.00106598 -0.0233666 -0.0405301 0.0316665 -0.00258292
30 -68 10 -2.35111 -4.81645 -0.111368 1.06199 0.477804 0.0151795 -0.000523186 -1.13069e-05 0.0143998 0.00251083 -0.00101301 -0.0231202 -0.0401945 0.0292527 -0.0023844
30 -67.5 10 -2.02417 -4.99646 -0.08824 1.16299 0.590984 0.0232784 -0.000390814 -3.40387e-05 0.0134057 0.00250757 -0.000981523 -0.0227655 -0.0402076 0.0268522 -0.00225361
30 -67 10 -1.74497 -5.12934 -0.0562733 1.19742 0.708873 0.0313032 -0.000318225 -2.8812e-05 0.0125405 0.00248865 -0.000944159 -0.0223827 -0.0400816 0.0243901 -0.00223835
30 -66.5 10 -1.48648 -5.24027 -0.0268783 1.21195 0.825333 0.0410102 -0.000227211 -2.24303e-05 0.0117411 0.00246346 -0.000905352 -0.0220089 -0.0398274 0.0221169 -0.00214386
30 -66 10 -1.25474 -5.35761 -0.00621451 1.20552 0.912652 0.0413888 -0.000187525 -2.12431e-05 0.0112552 0.00243293 -0.000881616 -0.0215942 -0.0399863 0.0201282 -0.00213063
30 -65.5 10 -1.0502 -5.45265 0.0199672 1.18368 1.0187 0.0525598 -0.000103566 1.47028e-05 0.0107868 0.00241771 -0.000852814 -0.0211589 -0.0401635 0.0182494 -0.00202627
30 -65 10 -0.874977 -5.52517 0.038129 1.13972 1.13007 0.0505185 -5.76566e-05 2.17865e-05 0.0104433 0.0023772 -0.000810571 -0.0207453 -0.0405524 0.0164497 -0.00197392
30 -64.5 10 -0.725209 -5.61357 0.0472838 1.09072 1.21121 0.0432292 -2.31713e-05 1.50256e-05 0.0102818 0.00234876 -0.000782151 -0.0203706 -0.0411788 0.0148877 -0.00191946
30 -64 10 -0.576516 -5.65002 0.0643285 1.05547 1.30534 0.0423079 -1.18106e-05 2.55871e-05 0.0100583 0.00233378 -0.000766312 -0.0200022 -0.0414542 0.0135042 -0.00196833
30 -63.5 10 -0.436247 -5.69877 0.0740283 1.01378 1.39568 0.0394281 2.16111e-05 1.74668e-05 0.00995332 0.00233105 -0.000747747 -0.0197031 -0.0420963 0.0122051 -0.00194796
30 -63 10 -0.338711 -5.73334 0.0779756 0.947361 1.49295 0.0330566 5.07863e-05 1.54823e-05 0.00985371 0.00229623 -0.000715382 -0.019453 -0.0427573 0.0109232 -0.00190998
30 -62.5 10 -0.270229 -5.76592 0.0802744 0.873681 1.56188 0.0234737 5.30577e-05 2.47362e-05 0.00980024 0.0022547 -0.000682225 -0.0191679 -0.0432156 0.00972606 -0.00190919
30 -62 10 -0.209924 -5.80087 0.0847985 0.804274 1.60958 0.0195593 1.81099e-05 2.30387e-05 0.00984069 0.0022565 -0.000678541 -0.0189011 -0.043748 0.00865657 -0.00203877
30 -61.5 10 -0.157165 -5.81706 0.0821779 0.735631 1.67915 0.0117258 6.67742e-05 1.11093e-06 0.00986761 0.00223941 -0.000655639 -0.0187031 -0.0443991 0.00767058 -0.00192718
30 -61 10 -0.104843 -5.8295 0.0905923 0.675567 1.74415 0.0141637 0.000119534 3.48627e-05 0.00992403 0.00221207 -0.000633647 -0.0185393 -0.0450908 0.00680359 -0.00179654
30 -60.5 10 -0.049777 -5.84978 0.104044 0.632793 1.7922 0.0200043 0.000159031 6.47834e-05 0.00999133 0.00221093 -0.000621072 -0.0184222 -0.0457288 0.00610777 -0.00171418
30 -60 10 -0.0261339 -5.85836 0.106699 0.57009 1.83399 0.0153129 0.000109149 7.67884e-05 0.0101342 0.00222452 -0.0006188 -0.0183011 -0.0464664 0.00537193 -0.00189754
30 -59.5 10 -0.0134322 -5.85783 0.0993125 0.511037 1.88054 0.00232341 8.1134e-05 6.41495e-05 0.0102817 0.00221986 -0.000609351 -0.0181755 -0.0472066 0.00471983 -0.00200576
30 -59 10 0.000267399 -5.8846 0.098976 0.458389 1.90892 -0.00154762 6.95862e-05 7.22054e-05 0.0104996 0.00219903 -0.000591089 -0.0181286 -0.0482001 0.00415532 -0.0020296
30 -58.5 10 0.00870692 -5.88838 0.112116 0.413285 1.95434 0.0055201 6.44929e-05 9.38625e-05 0.0105561 0.00219324 -0.000579641 -0.0181029 -0.0487725 0.00370455 -0.00207266
30 -58 10 0.0164651 -5.8769 0.124379 0.378378 1.99772 0.0120798 4.66733e-05 0.000119601 0.0105635 0.00221933 -0.000581167 -0.0180646 -0.0490884 0.00334697 -0.00218862
30 -57.5 10 0.0362647 -5.90291 0.115902 0.353279 1.99844 0.00454265 5.73709e-05 0.000108797 0.0107055 0.00218628 -0.000551562 -0.0179871 -0.0495749 0.00299141 -0.00211071
30 -57 10 0.0429197 -5.91136 0.103656 0.324376 2.03172 -0.00430058 4.81021e-05 8.23274e-05 0.0107874 0.00218138 -0.000547532 -0.0180189 -0.0501942 0.00268876 -0.00216083
30 -56.5 10 0.032266 -5.89792 0.0926872 0.29008 2.05778 -0.0112016 6.0311e-05 4.85164e-05 0.0107399 0.00217109 -0.00051923 -0.0179457 -0.0501408 0.00242022 -0.00213048
30 -56 10 0.0335382 -5.8989 0.0988304 0.264256 2.09839 -0.00881958 6.20834e-05 8.19437e-05 0.0108506 0.00217776 -0.000520381 -0.0179962 -0.050891 0.00218931 -0.00216916
30 -55.5 10 0.0228967 -5.91104 0.0936292 0.23586 2.09871 -0.0117943 6.23184e-05 9.25529e-05 0.0110547 0.00219477 -0.000514254 -0.0179933 -0.0515612 0.00198537 -0.0021785
30 -55 10 0.0172204 -5.91108 0.0934285 0.214903 2.12 -0.0109191 7.3767e-05 8.04735e-05 0.0110558 0.0021972 -0.000510022 -0.0180146 -0.0517778 0.00183196 -0.00216512
30 -54.5 10 0.0207331 -5.90188 0.102259 0.197575 2.14888 -0.00737889 6.9708e-05 8.19298e-05 0.0110499 0.00218126 -0.000497358 -0.0180676 -0.0520263 0.00166582 -0.00218621
30 -54 10 0.0143964 -5.88639 0.0916866 0.181985 2.17955 -0.0160674 8.31535e-05 5.90145e-05 0.011096 0.00214327 -0.000486012 -0.0181207 -0.0524118 0.00155557 -0.00213474
30 -53.5 10 0.00761505 -5.90189 0.0855937 0.168212 2.18331 -0.0187652 8.20091e-05 6.96921e-05 0.0111806 0.00216489 -0.000483882 -0.0181368 -0.0528 0.00146604 -0.00216175
30 -53 10 0.0103509 -5.94231 0.0908077 0.16119 2.16776 -0.0131312 3.72942e-05 0.000114216 0.0113504 0.00222353 -0.000486248 -0.0181596 -0.0534149 0.00139192 -0.00233782
30 -52.5 10 -0.00851084 -5.93175 0.0866466 0.143415 2.19009 -0.0135564 6.50812e-05 0.000111933 0.011347 0.00222227 -0.000476313 -0.0181944 -0.0535856 0.00134072 -0.00227509
30 -52 10 -0.0235097 -5.94671 0.0889523 0.126636 2.19525 -0.00997067 6.14221e-05 0.000101563 0.0114596 0.00220728 -0.000459045 -0.0182389 -0.0540997 0.00128128 -0.00227039
30 -51.5 10 -0.0307691 -5.96811 0.0853508 0.113477 2.19945 -0.0122319 4.50094e-06 6.58787e-05 0.0115609 0.00223058 -0.000445293 -0.0183055 -0.0546348 0.00120303 -0.00246588
30 -51 10 -0.0387517 -5.95252 0.0829808 0.104891 2.22316 -0.0133488 5.62889e-05 8.17573e-05 0.0114734 0.00221629 -0.000441816 -0.0183281 -0.0545274 0.00117108 -0.00232081
30 -50.5 10 -0.0447276 -5.94487 0.0807319 0.0960932 2.23684 -0.0125413 0.000100974 9.92542e-05 0.0114506 0.00220395 -0.000432363 -0.0183421 -0.054557 0.00112761 -0.00218779
30 -50 10 -0.0238321 -5.97331 0.0805686 0.103111 2.22917 -0.013458 6.57874e-05 0.000112402 0.0115191 0.00222418 -0.000426399 -0.0183836 -0.0549009 0.00107272 -0.00230588
30 -49.5 10 -0.0346183 -5.98636 0.0794452 0.0918127 2.20963 -0.0116904 8.61091e-05 9.18217e-05 0.0117565 0.00220444 -0.000413559 -0.0183958 -0.0555194 0.00103851 -0.00219833
30 -49 10 -0.047876 -5.99003 0.07351 0.0790234 2.23663 -0.0159498 5.68907e-05 5.32473e-05 0.011695 0.00225129 -0.000416285 -0.0184649 -0.0556814 0.00099367 -0.00236499
30 -48.5 10 -0.0407882 -5.99028 0.0708331 0.0819303 2.2491 -0.0181263 6.69447e-05 4.52302e-05 0.0116688 0.00223594 -0.000407367 -0.0184984 -0.0557574 0.000977871 -0.00233153
30 -48 10 -0.0301931 -5.99304 0.0712191 0.0868767 2.24682 -0.0173445 7.20252e-05 5.57545e-05 0.0117304 0.00219074 -0.000397351 -0.0185117 -0.055952 0.000964774 -0.00226338
30 -47.5 10 -0.0398615 -5.99392 0.0886663 0.0766818 2.26777 -0.00455389 9.13779e-05 0.000103286 0.0117299 0.00217304 -0.000385378 -0.0185777 -0.0562245 0.000945174 -0.00220695
30 -47 10 -0.0461292 -6.00548 0.0797523 0.0677048 2.27511 -0.00742601 4.83073e-05 8.82005e-05 0.0117599 0.00221094 -0.000381321 -0.0186079 -0.0564842 0.000894876 -0.00238496
30 -46.5 10 -0.0454223 -6.02203 0.0687702 0.0647906 2.26625 -0.0116442 4.19716e-05 8.08035e-05 0.0118058 0.00223807 -0.000378649 -0.0186068 -0.0566362 0.000859309 -0.00242374
30 -46 10 -0.035207 -6.04179 0.0716251 0.0709514 2.26274 -0.00843789 3.77338e-05 9.29713e-05 0.0118873 0.00223661 -0.000370391 -0.0186411 -0.0570051 0.000862478 -0.00243122
30 -45.5 10 -0.0406175 -6.02609 0.070678 0.067658 2.28581 -0.00970902 4.35346e-05 0.000102951 0.0117774 0.00221542 -0.000365875 -0.0186674 -0.0568264 0.000861468 -0.00241531
30 -45 10 -0.0390575 -6.02013 0.0690464 0.0650202 2.29365 -0.0113395 3.01019e-05 0.000101158 0.0118167 0.0022084 -0.000358927 -0.0186871 -0.0570054 0.000826803 -0.00245568
30 -44.5 10 -0.0258779 -6.04017 0.0736666 0.0710138 2.29512 -0.00696487 4.82186e-05 0.000120879 0.0118011 0.00221692 -0.000352001 -0.0187192 -0.0571273 0.000811412 -0.00241248
30 -44 10 -0.0344441 -6.05678 0.0711591 0.0649962 2.27536 -0.00661455 6.06196e-05 8.86817e-05 0.0119598 0.00223582 -0.000342252 -0.0187061 -0.0575047 0.000808646 -0.00237272
30 -43.5 10 -0.0225949 -6.07332 0.0702347 0.0668887 2.28555 -0.00860474 5.39042e-05 7.9022e-05 0.0119583 0.0022398 -0.000332886 -0.0187539 -0.0577489 0.000754567 -0.00240792
30 -43 10 -0.0254833 -6.0729 0.0607534 0.0615814 2.29448 -0.0122332 4.13146e-05 6.82146e-05 0.0119337 0.00223612 -0.000322753 -0.0187833 -0.057789 0.000717984 -0.00245071
30 -42.5 10 -0.0334974 -6.07337 0.0572449 0.0566967 2.27749 -0.0109599 6.52074e-05 8.30545e-05 0.0120373 0.00222951 -0.000316196 -0.0187597 -0.0579201 0.000723064 -0.00235118
30 -42 10 -0.0190703 -6.04902 0.052832 0.063298 2.32114 -0.0139892 8.67218e-05 8.30913e-05 0.011815 0.00221935 -0.00031952 -0.0188012 -0.0575592 0.000694466 -0.00232431
30 -41.5 10 -0.051919 -6.0933 0.0588062 0.0398127 2.30489 -0.0107074 7.37827e-05 9.3113e-05 0.0119627 0.00223712 -0.000321606 -0.0188425 -0.0581656 0.000675825 -0.00236219
30 -41 10 -0.0440824 -6.09124 0.0574915 0.0433382 2.30169 -0.00816718 3.75549e-05 9.03421e-05 0.0119509 0.00226947 -0.000306084 -0.0188181 -0.0580584 0.000662995 -0.00250606
30 -40.5 10 -0.051569 -6.08379 0.0504472 0.0313467 2.31837 -0.0119036 6.43848e-05 6.70103e-05 0.0119224 0.00223835 -0.000297824 -0.0188432 -0.0581129 0.000591051 -0.00240521
30 -40 10 -0.0468243 -6.09108 0.0450548 0.0322799 2.30899 -0.014698 6.82794e-05 6.08739e-05 0.0120025 0.00223269 -0.000289707 -0.0188388 -0.0583068 0.000570191 -0.00237578
30 -39.5 10 -0.0412435 -6.08482 0.0465304 0.0341131 2.31869 -0.013536 6.82525e-05 7.11741e-05 0.0119462 0.0022338 -0.000288045 -0.0188226 -0.0581709 0.000553871 -0.00238847
30 -39 10 -0.0308664 -6.07313 0.0534844 0.0369598 2.35133 -0.0104231 5.99271e-05 7.31921e-05 0.0117137 0.00222973 -0.000285542 -0.0188494 -0.0577333 0.000519097 -0.00244585
30 -38.5 10 -0.041398 -6.10451 0.0451007 0.0282718 2.3251 -0.013259 4.91309e-05 6.25507e-05 0.0118737 0.00223635 -0.000274116 -0.0188713 -0.0581836 0.00049882 -0.00245508
30 -38 10 -0.026011 -6.10723 0.0494823 0.0385363 2.31482 -0.00965564 5.53773e-05 5.97961e-05 0.0120143 0.00219645 -0.0002681 -0.0188425 -0.0584984 0.000510077 -0.00237904
30 -37.5 10 -0.026576 -6.12577 0.0563856 0.0372682 2.31528 -0.00495533 5.94538e-05 7.52718e-05 0.0120679 0.0022091 -0.000270503 -0.0188871 -0.0588298 0.000508504 -0.00238128
30 -37 10 -0.0393115 -6.11663 0.04535 0.0257012 2.33675 -0.0118571 8.00268e-05 5.90896e-05 0.0119109 0.00223365 -0.000265141 -0.018903 -0.058516 0.000465605 -0.00236956
30 -36.5 10 -0.029886 -6.10202 0.0486368 0.0281846 2.35301 -0.00858015 6.72186e-05 6.63086e-05 0.0118838 0.00226369 -0.000256691 -0.0189214 -0.0585214 0.000436149 -0.00246276
30 -36 10 0.00193293 -6.12912 0.0572643 0.0442877 2.32127 -0.00259009 7.26655e-05 7.23772e-05 0.0121353 0.00229425 -0.000252033 -0.0189097 -0.0591389 0.000406114 -0.00244561
30 -35.5 10 -0.00668464 -6.136 0.0680898 0.0370667 2.32532 0.00497208 4.97477e-05 0.000112681 0.0120573 0.00224166 -0.000248268 -0.0189262 -0.0589997 0.000398331 -0.00245863
30 -35 10 -0.0250936 -6.12386 0.0481561 0.0207522 2.34622 -0.00539422 -1.22863e-06 8.8665e-05 0.012052 0.00225668 -0.000239461 -0.0189467 -0.0591318 0.000341692 -0.0026547
30 -34.5 10 -0.0198115 -6.13024 0.0429028 0.0226301 2.34597 -0.00826551 6.25473e-06 5.80994e-05 0.0119776 0.00226709 -0.000236791 -0.0189531 -0.0589468 0.000323868 -0.00264335
30 -34 10 -0.00836442 -6.14059 0.0509495 0.0286318 2.33212 -0.00572996 3.27615e-05 5.9596e-05 0.0120643 0.00225712 -0.000232642 -0.0189269 -0.0591129 0.000315779 -0.00253493
30 -33.5 10 -0.0062607 -6.11394 0.0534621 0.0255938 2.35381 -0.00111321 4.49561e-05 7.41062e-05 0.0119902 0.00224088 -0.000223341 -0.0189382 -0.0589443 0.000279838 -0.00250297
30 -33 10 -0.0163225 -6.14525 0.0506914 0.01924 2.33916 -0.00404496 4.47667e-05 6.36325e-05 0.0120564 0.00225101 -0.000223872 -0.0189575 -0.0592192 0.000277348 -0.00249786
30 -32.5 10 -0.0290288 -6.14848 0.0572827 0.0136308 2.33806 1.76812e-06 6.65861e-05 7.62665e-05 0.0120201 0.00224994 -0.000222543 -0.0189468 -0.0591043 0.000305504 -0.00242816
30 -32 10 -0.0302846 -6.13702 0.0572539 0.00915176 2.3554 0.0014314 7.91616e-05 7.8242e-05 0.0120324 0.00224857 -0.000216717 -0.0189593 -0.0592519 0.000272829 -0.00240741
30 -31.5 10 -0.0152037 -6.1267 0.0419445 0.0146967 2.35586 -0.00569573 9.22031e-05 5.02232e-05 0.0119871 0.00224084 -0.000207445 -0.0189253 -0.059015 0.000225746 -0.002359
30 -31 10 -0.0231486 -6.15392 0.0375864 0.00828081 2.34503 -0.00733641 7.69494e-05 4.87927e-05 0.0120531 0.00223761 -0.000205067 -0.0189615 -0.059321 0.000211252 -0.00238827
30 -30.5 10 -0.0223248 -6.1608 0.0331822 0.00424149 2.34678 -0.0105093 6.13475e-05 4.22822e-05 0.0120736 0.00226342 -0.000205335 -0.0189827 -0.0594672 0.000164152 -0.0024678
30 -30 10 -0.0148853 -6.17302 0.0287017 0.00303912 2.341 -0.0142803 5.91137e-05 3.60293e-05 0.0121494 0.00228452 -0.000206147 -0.0189988 -0.0597392 0.00010383 -0.00249215
30 -29.5 10 -0.0209591 -6.12899 0.0391403 -0.000923342 2.34864 -0.00965517 5.27924e-05 5.81512e-05 0.0120799 0.00223309 -0.000206944 -0.0189242 -0.0592439 0.000108108 -0.0024611
30 -29 10 -0.010238 -6.14686 0.0323484 0.00716495 2.34934 -0.0127085 8.83736e-05 4.03442e-05 0.0120833 0.00222765 -0.000202832 -0.0189509 -0.0594003 0.00011702 -0.00234608
30 -28.5 10 -0.00370651 -6.15745 0.029014 0.00870342 2.33793 -0.0148371 8.47473e-05 3.24067e-05 0.0121366 0.0022427 -0.000195515 -0.0189343 -0.0595008 8.94808e-05 -0.00236164
30 -28 10 -0.0170522 -6.15224 0.0402009 -0.00468669 2.34281 -0.00640812 7.98231e-05 6.15976e-05 0.0120488 0.00224827 -0.000188993 -0.0189418 -0.059254 5.27434e-05 -0.00238816
30 -27.5 10 -0.0143184 -6.16763 0.0347945 -0.00853835 2.32839 -0.00851112 7.15054e-05 5.90561e-05 0.0120826 0.00224754 -0.000183828 -0.0189271 -0.0592972 -2.62191e-06 -0.00239571
30 -27 10 -0.0115249 -6.15 0.0339133 -0.00825752 2.34552 -0.00789006 6.28182e-05 3.9815e-05 0.0121091 0.00222445 -0.00018063 -0.0189209 -0.0594266 -1.60521e-05 -0.00241505
30 -26.5 10 -0.023925 -6.12375 0.0323282 -0.0183436 2.36979 -0.00963091 6.68791e-05 4.70215e-05 0.012026 0.00224973 -0.000183617 -0.0189286 -0.0592521 -3.9501e-05 -0.00245979
30 -26 10 -0.020206 -6.16734 0.0365568 -0.0175828 2.33664 -0.00990098 8.98754e-05 6.03978e-05 0.0121316 0.0022548 -0.000190144 -0.0189282 -0.0595262 -5.33592e-05 -0.00235611
30 -25.5 10 -0.0251632 -6.16376 0.0429297 -0.0233248 2.33044 -0.00247278 8.10353e-05 8.06769e-05 0.0121708 0.00227359 -0.000183569 -0.0189061 -0.0595407 -6.84341e-05 -0.00239837
30 -25 10 -0.0238362 -6.15389 0.0403913 -0.0225456 2.33881 -0.00429307 6.83414e-05 7.37746e-05 0.0121354 0.00227337 -0.000183843 -0.0189128 -0.0594584 -7.20692e-05 -0.00244702
30 -24.5 10 -0.0275698 -6.1459 0.0329596 -0.0238987 2.33713 -0.0111627 7.06655e-05 4.59844e-05 0.0120716 0.0022482 -0.000187598 -0.0189 -0.0591832 -7.08192e-05 -0.00240841
30 -24 10 -0.0317381 -6.15087 0.0315262 -0.0354262 2.33657 -0.00997101 1.5702e-05 6.65165e-05 0.01209 0.00225021 -0.000178534 -0.0189193 -0.0592871 -0.000154234 -0.00257849
30 -23.5 10 -0.00868093 -6.15818 0.035995 -0.0266758 2.318 -0.00440443 -7.45981e-06 8.12622e-05 0.0121162 0.00225643 -0.000165207 -0.0188902 -0.0592025 -0.000204469 -0.00263632
30 -23 10 -0.00368078 -6.15463 0.0368916 -0.0229321 2.31507 -0.0033549 1.64403e-05 7.06731e-05 0.0121536 0.00224309 -0.000156161 -0.0188784 -0.0592544 -0.000197553 -0.0025442
30 -22.5 10 0.00342697 -6.17636 0.0178599 -0.0198986 2.30375 -0.0174336 5.89143e-05 2.32478e-05 0.0122438 0.00225788 -0.00015471 -0.0188921 -0.059574 -0.000228098 -0.00241727
30 -22 10 0.00615407 -6.16152 0.024355 -0.0241511 2.31681 -0.0126995 4.8127e-05 4.96724e-05 0.012138 0.00226286 -0.000158543 -0.0188653 -0.0592495 -0.000278941 -0.00247097
30 -21.5 10 0.00581372 -6.15257 0.0365634 -0.0272656 2.31992 -0.0048307 4.219e-05 6.00992e-05 0.0120931 0.00225964 -0.000157709 -0.0188561 -0.0590754 -0.0002969 -0.00248897
30 -21 10 0.00558544 -6.16135 0.0442598 -0.029019 2.30631 -0.000541635 5.88224e-05 5.9144e-05 0.0121603 0.00224694 -0.000159294 -0.0188389 -0.0591875 -0.000306611 -0.00240738
30 -20.5 10 -0.00604421 -6.15677 0.0438921 -0.0433817 2.30763 -0.000721418 7.22437e-05 6.69406e-05 0.012147 0.00224301 -0.000155993 -0.0188398 -0.0591324 -0.000371165 -0.00236245
30 -20 10 -0.0112595 -6.14453 0.0415695 -0.052036 2.30171 -0.00194094 5.7142e-05 5.63667e-05 0.0121436 0.00224717 -0.000151812 -0.018817 -0.0589654 -0.000422209 -0.00240698
30 -19.5 10 -0.0148439 -6.1209 0.0443497 -0.0575187 2.31809 -0.00165693 4.75402e-05 7.7116e-05 0.0120156 0.00225092 -0.000153984 -0.0188093 -0.0585757 -0.000452576 -0.00245956
30 -19 10 -0.0155786 -6.15547 0.0468976 -0.0575747 2.28164 -0.00037915 2.82591e-05 8.75429e-05 0.0121955 0.0022369 -0.000151335 -0.018805 -0.0589897 -0.000446114 -0.00246126
30 -18.5 10 -0.0247781 -6.17082 0.0262375 -0.0672226 2.26058 -0.012891 7.62985e-05 5.26265e-05 0.0123691 0.00225226 -0.000147579 -0.0187848 -0.0593976 -0.000491658 -0.00230599
30 -18 10 -0.012734 -6.17004 0.0307628 -0.0612143 2.24462 -0.0130498 8.65116e-05 6.41243e-05 0.0124093 0.0022634 -0.000151348 -0.0187458 -0.0593237 -0.000508184 -0.00226912
30 -17.5 10 0.00621792 -6.16713 0.0442533 -0.0569006 2.2477 -0.0102214 6.21937e-05 9.38007e-05 0.0123734 0.00224198 -0.000161957 -0.0187518 -0.0592313 -0.000582046 -0.00232296
30 -17 10 0.0152533 -6.14603 0.0442384 -0.0577272 2.22426 -0.00812705 5.33408e-05 7.10484e-05 0.0123019 0.00222221 -0.000154625 -0.0186256 -0.0585202 -0.000639275 -0.00230246
30 -16.5 10 0.0322052 -6.12437 0.0495064 -0.0504467 2.23964 -0.0032672 5.01907e-05 8.06648e-05 0.0122493 0.00222109 -0.000147576 -0.018645 -0.0583908 -0.00066992 -0.0023285
30 -16 10 0.044499 -6.12349 0.0503057 -0.0458098 2.2474 -0.00262547 2.99536e-05 8.01119e-05 0.0122038 0.00224481 -0.000149184 -0.0186922 -0.0583716 -0.000701866 -0.00242558
30 -15.5 10 0.0175671 -6.16276 0.0426123 -0.0648115 2.20937 -0.00506987 8.03921e-06 7.72126e-05 0.0124129 0.00229743 -0.000149807 -0.0186859 -0.0588928 -0.000720212 -0.00250763
30 -15 10 0.0380061 -6.10535 0.0457796 -0.0525792 2.2316 -0.00792375 -2.79411e-05 6.03513e-05 0.0122456 0.00223703 -0.000153144 -0.0186078 -0.0581463 -0.000731397 -0.00257619
30 -14.5 10 0.028149 -6.12029 0.0421929 -0.0621345 2.20721 -0.00922657 -2.21074e-05 6.70311e-05 0.0123297 0.002247 -0.000153535 -0.0185718 -0.0582289 -0.000761343 -0.00254174
30 -14 10 0.0235087 -6.10529 0.0436102 -0.0681592 2.20599 -0.00879809 2.13804e-06 7.86563e-05 0.0123293 0.00225434 -0.000156244 -0.0185394 -0.0580882 -0.000786608 -0.00247375
30 -13.5 10 0.0152998 -6.09636 0.0444704 -0.069445 2.19567 -0.00916879 5.20814e-06 8.10102e-05 0.0123622 0.00223537 -0.000164737 -0.0185068 -0.0580022 -0.000747303 -0.00243186
30 -13 10 0.027713 -6.08572 0.0552616 -0.0537566 2.18846 -0.00281272 1.8911e-05 9.06876e-05 0.0123821 0.00222662 -0.000167637 -0.0184526 -0.057871 -0.000670154 -0.00237313
30 -12.5 10 0.0460255 -6.0788 0.063883 -0.0347153 2.17399 0.0027549 1.63627e-05 9.48994e-05 0.0124401 0.00221991 -0.000170215 -0.0183815 -0.0577939 -0.00060176 -0.00235817
30 -12 10 0.0555854 -6.09396 0.0578293 -0.0277312 2.11885 -0.000674613 -5.75906e-05 7.52207e-05 0.0126347 0.00220958 -0.000176004 -0.0182638 -0.0578491 -0.000606803 -0.00251183
30 -11.5 10 0.0570505 -6.06912 0.0568961 -0.0175961 2.13133 0.00149224 -2.59744e-05 7.80439e-05 0.0125623 0.00218908 -0.000189481 -0.0182315 -0.0575518 -0.000517849 -0.00240775
30 -11 10 0.0596622 -6.03515 0.0588285 0.00321369 2.134 0.00219058 -6.24627e-05 8.16267e-05 0.012486 0.0022095 -0.000190442 -0.0181392 -0.0570342 -0.000342742 -0.00254389
