# z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z VReGrad_x VReGrad_y VReGrad_z VImGrad_x VImGrad_y VImGrad_z s VRe VIm sigma mur
0.02 1271.8376 	-1933699.3 	12.798594 	 -6232.4161 	-4285501 	5022.1988 	 -0.010868815 	0.00027652019 	0.039259271 	 -0.011548264 	0.0001801894 	0.002784739 	 -44397.876 	-55.326231 	-35202.196 	 -0.11843659 	0.17845709 	0.0058261967 	 -1.5272443 	-0.36736372 	-0.0059929223 		0.02 -0.004909506 -0.051902618 1200000 1
0.01875 147.80634 	-2036011.2 	363.90201 	 -4139.2859 	-4301541.4 	5992.513 	 -0.010557979 	0.00028057805 	0.040249296 	 -0.011032615 	0.00017254437 	0.0041084573 	 -49819.669 	-28.207946 	-34444.75 	 -0.1173675 	0.18738491 	0.0058535413 	 -1.5258685 	-0.35811498 	-0.006882383 		0.01875 -0.0049588579 -0.052438775 1200000 1
0.0175 1231.2221 	-2058945.8 	971.5437 	 -693.14014 	-4257620.4 	9347.8452 	 -0.010032722 	0.00032975151 	0.039681312 	 -0.0091167934 	0.00014514868 	0.0032505164 	 -48355.734 	-78.589868 	-29767.487 	 -0.11896618 	0.17889797 	0.0056183701 	 -1.5254932 	-0.36824026 	-0.0097745895 		0.0175 -0.004975131 -0.052591805 1200000 1
0.01625 -348.34958 	-2176961.4 	1789.6098 	 -1842.499 	-4158103 	14370.976 	 -0.009123206 	0.00037918313 	0.041087034 	 -0.0067041589 	0.00011324212 	0.0050903788 	 -55296.924 	-41.189069 	-23924.526 	 -0.11843657 	0.18832707 	0.0054661036 	 -1.5222899 	-0.35999624 	-0.014101506 		0.01625 -0.0049861078 -0.05257943 1200000 1
0.015 601.77175 	-2176950.1 	2705.4743 	 1104.0497 	-4089654 	17090.204 	 -0.008431037 	0.00043244796 	0.040146799 	 -0.0048767557 	7.4657221e-05 	0.0038771189 	 -52265.348 	-77.442395 	-19194.646 	 -0.11984441 	0.17985555 	0.0049132835 	 -1.5212248 	-0.37016511 	-0.016465057 		0.015 -0.0049899292 -0.052552513 1200000 1
0.01375 -570.773 	-2264209.6 	3865.7574 	 -398.96883 	-3998584.7 	21361.285 	 -0.0077444899 	0.00047920635 	0.041253652 	 -0.0031628398 	4.7263151e-05 	0.0054854683 	 -57667.666 	-33.97889 	-15130.226 	 -0.11908762 	0.18937294 	0.0044520312 	 -1.5169472 	-0.36243655 	-0.020168006 		0.01375 -0.0049990751 -0.052532419 1200000 1
0.0125 599.82631 	-2234605.9 	4585.8953 	 3160.4085 	-3942153.5 	22525.481 	 -0.0070071418 	0.00052668345 	0.040001071 	 -0.0017086977 	3.682898e-06 	0.0040498891 	 -53322.183 	-63.481224 	-11228.18 	 -0.12012063 	0.18053237 	0.0038976242 	 -1.5156393 	-0.37231042 	-0.021196546 		0.0125 -0.0050012559 -0.052497164 1200000 1
0.01125 -423.78446 	-2295071.1 	5762.5774 	 1213.9495 	-3861222.2 	25836.221 	 -0.0063951106 	0.00057336038 	0.040859516 	 -0.00030148206 	-1.8338211e-05 	0.0055182388 	 -57543.248 	-15.922866 	-7951.5024 	 -0.11893504 	0.18971792 	0.0033224803 	 -1.5102568 	-0.36482761 	-0.024078293 		0.01125 -0.0050086499 -0.052471995 1200000 1
0.01 972.37039 	-2240807.7 	5995.4377 	 5158.3077 	-3816726.4 	25424.997 	 -0.0055448924 	0.00061708188 	0.039322027 	 0.0010123861 	-6.3359773e-05 	0.0039730288 	 -52273.653 	-41.803953 	-4321.8171 	 -0.11962095 	0.18035369 	0.002981549 	 -1.5085548 	-0.37428005 	-0.023734537 		0.01 -0.005009038 -0.052431265 1200000 1
0.00875 39.479049 	-2276367.8 	6926.6063 	 2757.9276 	-3748038.9 	27613.725 	 -0.0049973324 	0.00066425122 	0.039916156 	 0.0022614405 	-7.9385671e-05 	0.0053161368 	 -55401.315 	6.1618748 	-1477.1236 	 -0.11802249 	0.18902879 	0.0024544234 	 -1.5020709 	-0.3667009 	-0.025637159 		0.00875 -0.0050150749 -0.052404048 1200000 1
0.0075 1734.0131 	-2199872.9 	6478.666 	 7611.7783 	-3715239.1 	25458.59 	 -0.0040136108 	0.00070574272 	0.038219014 	 0.0035676256 	-0.0001226201 	0.0037148674 	 -49550.36 	-21.803994 	2165.412 	 -0.11849694 	0.17919673 	0.0024884054 	 -1.500425 	-0.37573366 	-0.023772101 		0.0075 -0.0050139812 -0.052360388 1200000 1
0.00625 781.00526 	-2211053.2 	6898.3441 	 5011.59 	-3660328.4 	26073.178 	 -0.0034997651 	0.00075360368 	0.03855778 	 0.0047937363 	-0.0001328427 	0.0049200729 	 -51645.873 	22.544774 	4878.3724 	 -0.11648024 	0.18735012 	0.0021964265 	 -1.4930502 	-0.36787627 	-0.024302118 		0.00625 -0.0050195074 -0.052334483 1200000 1
0.005 2727.2477 	-2113259.1 	5703.1415 	 10734.193 	-3639408.8 	21851.664 	 -0.0023739134 	0.00079414192 	0.036684518 	 0.0062174769 	-0.00017044207 	0.0032741745 	 -45299.164 	-11.782455 	8755.2708 	 -0.11679314 	0.17727158 	0.002695822 	 -1.4914289 	-0.37661931 	-0.020654892 		0.005 -0.0050177466 -0.052291509 1200000 1
