0 	0 	1e-06 	 -3.4850851e-12 	-3.4936064e-12 	0.0014484349 	
0 	0 	0.00050098333 	 -1.7323669e-09 	-1.7365601e-09 	0.0014484327 	
0 	0 	0.0010009667 	 -3.4019381e-09 	-3.409835e-09 	0.001448418 	
0 	0 	0.00150095 	 -4.9997188e-09 	-5.0101476e-09 	0.0014484056 	
0 	0 	0.0020009333 	 -6.5279501e-09 	-6.5394349e-09 	0.0014483928 	
0 	0 	0.0025009167 	 -7.9894e-09 	-8.0011052e-09 	0.0014483791 	
0 	0 	0.0030009 	 -9.3684059e-09 	-9.3812166e-09 	0.0014483645 	
0 	0 	0.0035008833 	 -1.0674142e-08 	-1.0690232e-08 	0.001448349 	
0 	0 	0.0040008667 	 -1.1906959e-08 	-1.1928517e-08 	0.0014483327 	
0 	0 	0.00450085 	 -1.3059403e-08 	-1.3087552e-08 	0.0014483157 	
0 	0 	0.0050008333 	 -1.4135068e-08 	-1.4169351e-08 	0.0014482979 	
0 	0 	0.0055008167 	 -1.5139124e-08 	-1.5178371e-08 	0.0014482795 	
0 	0 	0.0060008 	 -1.6071361e-08 	-1.6114414e-08 	0.0014482604 	
0 	0 	0.0065007833 	 -1.6928761e-08 	-1.6974804e-08 	0.0014482405 	
0 	0 	0.0070007667 	 -1.7707106e-08 	-1.7755702e-08 	0.0014482198 	
0 	0 	0.00750075 	 -1.8414117e-08 	-1.8465067e-08 	0.0014481984 	
0 	0 	0.0080007333 	 -1.9050381e-08 	-1.9103542e-08 	0.0014481762 	
0 	0 	0.0085007167 	 -1.9616677e-08 	-1.9671907e-08 	0.0014481533 	
0 	0 	0.0090007 	 -2.011393e-08 	-2.0171085e-08 	0.0014481295 	
0 	0 	0.0095006833 	 -2.0543202e-08 	-2.0602135e-08 	0.0014481049 	
0 	0 	0.010000667 	 -2.0905682e-08 	-2.0966244e-08 	0.0014480795 	
0 	0 	0.01050065 	 -2.1198987e-08 	-2.1261024e-08 	0.0014480533 	
0 	0 	0.011000633 	 -2.1428433e-08 	-2.1491801e-08 	0.0014480262 	
0 	0 	0.011500617 	 -2.1596092e-08 	-2.1660649e-08 	0.0014479985 	
0 	0 	0.0120006 	 -2.1703573e-08 	-2.1769181e-08 	0.00144797 	
0 	0 	0.012500583 	 -2.1752561e-08 	-2.1819083e-08 	0.001447941 	
0 	0 	0.013000567 	 -2.1744809e-08 	-2.1812112e-08 	0.0014479113 	
0 	0 	0.01350055 	 -2.168213e-08 	-2.1750084e-08 	0.0014478811 	
0 	0 	0.014000533 	 -2.1566385e-08 	-2.1634861e-08 	0.0014478506 	
0 	0 	0.014500517 	 -2.1399478e-08 	-2.1468352e-08 	0.0014478196 	
0 	0 	0.0150005 	 -2.1183341e-08 	-2.1252493e-08 	0.0014477885 	
0 	0 	0.015500483 	 -2.0919933e-08 	-2.0989245e-08 	0.0014477572 	
0 	0 	0.016000467 	 -2.0611223e-08 	-2.0680581e-08 	0.0014477258 	
0 	0 	0.01650045 	 -2.0259182e-08 	-2.0328476e-08 	0.0014476945 	
0 	0 	0.017000433 	 -1.9862935e-08 	-1.9932051e-08 	0.0014476633 	
0 	0 	0.017500417 	 -1.9426286e-08 	-1.949512e-08 	0.0014476324 	
0 	0 	0.0180004 	 -1.8951994e-08 	-1.9020445e-08 	0.0014476018 	
0 	0 	0.018500383 	 -1.8442039e-08 	-1.8510011e-08 	0.0014475717 	
0 	0 	0.019000367 	 -1.7898366e-08 	-1.7965767e-08 	0.0014475421 	
0 	0 	0.01950035 	 -1.7322881e-08 	-1.7389623e-08 	0.0014475131 	
0 	0 	0.020000333 	 -1.6717443e-08 	-1.6783441e-08 	0.0014474849 	
0 	0 	0.020500317 	 -1.6083857e-08 	-1.614903e-08 	0.0014474574 	
0 	0 	0.0210003 	 -1.5423566e-08 	-1.5487836e-08 	0.0014474308 	
0 	0 	0.021500283 	 -1.4733593e-08 	-1.4796871e-08 	0.0014474053 	
0 	0 	0.022000267 	 -1.4020928e-08 	-1.4083142e-08 	0.0014473809 	
0 	0 	0.02250025 	 -1.3287204e-08 	-1.3348288e-08 	0.0014473576 	
0 	0 	0.023000233 	 -1.2533982e-08 	-1.2593873e-08 	0.0014473354 	
0 	0 	0.023500217 	 -1.1762742e-08 	-1.1821379e-08 	0.0014473143 	
0 	0 	0.0240002 	 -1.0972949e-08 	-1.103027e-08 	0.0014472947 	
0 	0 	0.024500183 	 -1.0165398e-08 	-1.022134e-08 	0.0014472766 	
0 	0 	0.025000167 	 -9.3446409e-09 	-9.3991555e-09 	0.0014472599 	
0 	0 	0.02550015 	 -8.5119132e-09 	-8.5649556e-09 	0.0014472445 	
0 	0 	0.026000133 	 -7.6683601e-09 	-7.719888e-09 	0.0014472305 	
0 	0 	0.026500117 	 -6.8124077e-09 	-6.8623692e-09 	0.0014472183 	
0 	0 	0.0270001 	 -5.9478104e-09 	-5.9961659e-09 	0.0014472077 	
0 	0 	0.027500083 	 -5.0765107e-09 	-5.1232268e-09 	0.0014471986 	
0 	0 	0.028000067 	 -4.1993718e-09 	-4.244417e-09 	0.0014471909 	
0 	0 	0.02850005 	 -3.3159515e-09 	-3.3592857e-09 	0.0014471852 	
0 	0 	0.029000033 	 -2.4288202e-09 	-2.4704115e-09 	0.0014471812 	
0 	0 	0.029500017 	 -1.5400403e-09 	-1.5798645e-09 	0.0014471786 	
0 	0 	0.03 	 -6.5055562e-10 	-6.8859051e-10 	0.0014471775 	
0 	0 	0.030499983 	 2.3953411e-10 	2.0332357e-10 	0.0014471786 	
0 	0 	0.030999967 	 1.12968e-09 	1.0953144e-09 	0.0014471812 	
0 	0 	0.03149995 	 2.0189651e-09 	1.9864632e-09 	0.0014471852 	
0 	0 	0.031999933 	 2.9054945e-09 	2.874874e-09 	0.0014471909 	
0 	0 	0.032499917 	 3.7868679e-09 	3.7581454e-09 	0.0014471986 	
0 	0 	0.0329999 	 4.6632289e-09 	4.6364145e-09 	0.0014472077 	
0 	0 	0.033499883 	 5.5337273e-09 	5.5088296e-09 	0.0014472183 	
0 	0 	0.033999867 	 6.396521e-09 	6.3735473e-09 	0.0014472305 	
0 	0 	0.03449985 	 7.2480271e-09 	7.2269822e-09 	0.0014472445 	
0 	0 	0.034999833 	 8.0895387e-09 	8.0704237e-09 	0.0014472599 	
0 	0 	0.035499817 	 8.9199146e-09 	8.9027282e-09 	0.0014472766 	
0 	0 	0.0359998 	 9.7379203e-09 	9.7226593e-09 	0.0014472947 	
0 	0 	0.036499783 	 1.0539162e-08 	1.0525819e-08 	0.0014473143 	
0 	0 	0.036999767 	 1.1322756e-08 	1.131132e-08 	0.0014473354 	
0 	0 	0.03749975 	 1.2089119e-08 	1.2079578e-08 	0.0014473576 	
0 	0 	0.037999733 	 1.2836759e-08 	1.2829096e-08 	0.0014473809 	
0 	0 	0.038499717 	 1.3564096e-08 	1.3558295e-08 	0.0014474053 	
0 	0 	0.0389997 	 1.4269477e-08 	1.4265516e-08 	0.0014474308 	
0 	0 	0.039499683 	 1.4946013e-08 	1.4943862e-08 	0.0014474574 	
0 	0 	0.039999667 	 1.5596499e-08 	1.5596128e-08 	0.0014474849 	
0 	0 	0.04049965 	 1.6219452e-08 	1.6220829e-08 	0.0014475131 	
0 	0 	0.040999633 	 1.6813032e-08 	1.6816119e-08 	0.0014475421 	
