0	278
5.336322869955157 277.14890016920475
19.43946188340807 274.7631133671743
31.255605381165918 269.9915397631134
42.309417040358746 264.0270727580372
53.36322869955157 255.67681895093062
62.130044843049326 245.3384094754653
68.99103139013452 231.02368866328257
72.04035874439462 221.48054145516073
73.94618834080717 211.53976311336717
75.47085201793722 203.1895093062606
76.61434977578476 192.85109983079525
78.5201793721973 184.89847715736042
81.18834080717488 177.34348561759728
84.61883408071749 174.16243654822335


