0 	0 	0.03 	 4.51375e-07 	-6.52125e-07 	7.3761112e-06 	
0 	0 	0.030499983 	 4.514226e-07 	-6.5105644e-07 	-0.00038035055 	
0 	0 	0.030999967 	 4.5147019e-07 	-6.4998788e-07 	-0.0007680772 	
0 	0 	0.03149995 	 4.5155931e-07 	-6.5059751e-07 	-0.0011607069 	
0 	0 	0.031999933 	 4.5178656e-07 	-6.5679032e-07 	-0.0015696485 	
0 	0 	0.032499917 	 4.5201381e-07 	-6.6298312e-07 	-0.0019785902 	
0 	0 	0.0329999 	 4.5041642e-07 	-6.643396e-07 	-0.0024092933 	
0 	0 	0.033499883 	 4.4718544e-07 	-6.6136611e-07 	-0.0028594794 	
0 	0 	0.033999867 	 4.4395446e-07 	-6.5839262e-07 	-0.0033096655 	
0 	0 	0.03449985 	 4.3851162e-07 	-6.485035e-07 	-0.0038178933 	
0 	0 	0.034999833 	 4.3278975e-07 	-6.3774199e-07 	-0.004333443 	
0 	0 	0.035499817 	 4.2725679e-07 	-6.304293e-07 	-0.0048781003 	
0 	0 	0.0359998 	 4.2214296e-07 	-6.3076851e-07 	-0.005487338 	
0 	0 	0.036499783 	 4.1702912e-07 	-6.3110771e-07 	-0.0060965758 	
0 	0 	0.036999767 	 4.1079935e-07 	-6.391759e-07 	-0.006807078 	
0 	0 	0.03749975 	 4.0428052e-07 	-6.4924616e-07 	-0.0075438111 	
0 	0 	0.037999733 	 3.9642572e-07 	-6.5550186e-07 	-0.0083371544 	
0 	0 	0.038499717 	 3.8594574e-07 	-6.5426199e-07 	-0.0092417361 	
0 	0 	0.0389997 	 3.7546576e-07 	-6.5302212e-07 	-0.010146318 	
0 	0 	0.039499683 	 3.6275157e-07 	-6.4278658e-07 	-0.011253247 	
0 	0 	0.039999667 	 3.4989048e-07 	-6.3195959e-07 	-0.01237348 	
0 	0 	0.04049965 	 3.3596205e-07 	-6.2901146e-07 	-0.013655605 	
0 	0 	0.040999633 	 3.2131012e-07 	-6.3140389e-07 	-0.015047467 	
0 	0 	0.041499617 	 3.0498938e-07 	-6.368428e-07 	-0.016543267 	
0 	0 	0.0419996 	 2.8493721e-07 	-6.4909365e-07 	-0.018271475 	
0 	0 	0.042499583 	 2.643951e-07 	-6.6000327e-07 	-0.020030883 	
0 	0 	0.042999567 	 2.3790129e-07 	-6.5461977e-07 	-0.022169317 	
0 	0 	0.04349955 	 2.1140748e-07 	-6.4923627e-07 	-0.02430775 	
0 	0 	0.043999533 	 1.8498588e-07 	-6.263627e-07 	-0.026888341 	
0 	0 	0.044499517 	 1.5857267e-07 	-6.0145534e-07 	-0.029520346 	
0 	0 	0.0449995 	 1.3702257e-07 	-5.8248919e-07 	-0.032602294 	
0 	0 	0.045499483 	 1.16949e-07 	-5.6532689e-07 	-0.035820852 	
0 	0 	0.045999467 	 9.9842212e-08 	-5.5871814e-07 	-0.039513986 	
0 	0 	0.04649945 	 8.4076831e-08 	-5.568811e-07 	-0.043421695 	
0 	0 	0.046999433 	 6.8515865e-08 	-5.4886939e-07 	-0.047857629 	
0 	0 	0.047499417 	 5.3060546e-08 	-5.3766642e-07 	-0.052566569 	
0 	0 	0.0479994 	 3.989915e-08 	-5.1214602e-07 	-0.057900807 	
0 	0 	0.048499383 	 2.7828044e-08 	-4.7982063e-07 	-0.063532248 	
0 	0 	0.048999367 	 2.2821922e-08 	-4.4857312e-07 	-0.069945933 	
0 	0 	0.04949935 	 2.0257085e-08 	-4.1769806e-07 	-0.07662992 	
0 	0 	0.049999333 	 2.4751422e-08 	-4.055835e-07 	-0.084331176 	
0 	0 	0.050499317 	 3.0453541e-08 	-3.9678093e-07 	-0.092219249 	
0 	0 	0.0509993 	 3.6486962e-08 	-3.9906821e-07 	-0.10143079 	
0 	0 	0.051499283 	 4.165896e-08 	-3.9886468e-07 	-0.11095379 	
0 	0 	0.051999267 	 4.357345e-08 	-3.8924203e-07 	-0.12165463 	
0 	0 	0.05249925 	 4.4763061e-08 	-3.7141965e-07 	-0.13309847 	
0 	0 	0.052999233 	 4.5069907e-08 	-3.4361157e-07 	-0.14544714 	
0 	0 	0.053499217 	 4.7421848e-08 	-3.1273848e-07 	-0.15912565 	
0 	0 	0.0539992 	 5.0697362e-08 	-2.8169055e-07 	-0.17340045 	
0 	0 	0.054499183 	 5.6946418e-08 	-2.6582465e-07 	-0.18953924 	
0 	0 	0.054999167 	 6.2795415e-08 	-2.5877826e-07 	-0.20658372 	
0 	0 	0.05549915 	 6.8095175e-08 	-2.6384007e-07 	-0.22487161 	
0 	0 	0.055999133 	 6.8489352e-08 	-2.6852604e-07 	-0.24507104 	
0 	0 	0.056499117 	 6.5717452e-08 	-2.6690108e-07 	-0.26633691 	
0 	0 	0.0569991 	 5.7029164e-08 	-2.4784476e-07 	-0.28944016 	
0 	0 	0.057499083 	 4.459553e-08 	-2.1127022e-07 	-0.31451667 	
0 	0 	0.057999067 	 2.8429148e-08 	-1.6597007e-07 	-0.34100345 	
0 	0 	0.05849905 	 5.1128162e-09 	-1.1306732e-07 	-0.36961112 	
0 	0 	0.058999033 	 -1.4234698e-08 	-6.6076741e-08 	-0.40062492 	
0 	0 	0.059499017 	 -1.8594601e-08 	-2.7407101e-08 	-0.42534813 	
0 	0 	0.059999 	 -3.5148744e-10 	2.0726942e-10 	-0.43894447 	
0.00049998333 	0 	0.03 	 0.00016209245 	-0.026605031 	7.3349708e-06 	
0.00049998333 	0 	0.030499983 	 0.0001694467 	-0.026486674 	-0.00037702526 	
0.00049998333 	0 	0.030999967 	 0.0001639018 	-0.026496098 	-0.00076823208 	
0.00049998333 	0 	0.03149995 	 0.00014859172 	-0.026505718 	-0.0011649195 	
0.00049998333 	0 	0.031999933 	 0.00014519071 	-0.026356079 	-0.0015566948 	
0.00049998333 	0 	0.032499917 	 0.00012691988 	-0.02636595 	-0.0019827265 	
0.00049998333 	0 	0.0329999 	 0.00010476127 	-0.026250405 	-0.0024059613 	
0.00049998333 	0 	0.033499883 	 9.6764889e-05 	-0.026127069 	-0.0028353999 	
0.00049998333 	0 	0.033999867 	 5.8252571e-05 	-0.026096575 	-0.003329842 	
0.00049998333 	0 	0.03449985 	 3.0800825e-05 	-0.02583578 	-0.0037901826 	
0.00049998333 	0 	0.034999833 	 9.6901114e-06 	-0.025766984 	-0.0043200852 	
0.00049998333 	0 	0.035499817 	 -3.6593563e-05 	-0.025604684 	-0.0048853585 	
0.00049998333 	0 	0.0359998 	 -6.1495322e-05 	-0.025365034 	-0.0054372424 	
0.00049998333 	0 	0.036499783 	 -0.00010996293 	-0.025262844 	-0.0061178228 	
0.00049998333 	0 	0.036999767 	 -0.00015821187 	-0.024920591 	-0.0067613619 	
0.00049998333 	0 	0.03749975 	 -0.0001888634 	-0.024789743 	-0.0075141301 	
0.00049998333 	0 	0.037999733 	 -0.00025278275 	-0.024522311 	-0.0083370762 	
0.00049998333 	0 	0.038499717 	 -0.00028608162 	-0.024242301 	-0.0091576676 	
0.00049998333 	0 	0.0389997 	 -0.00035521357 	-0.024043842 	-0.010188025 	
0.00049998333 	0 	0.039499683 	 -0.00041708314 	-0.023561096 	-0.011148697 	
0.00049998333 	0 	0.039999667 	 -0.00046170349 	-0.02341877 	-0.012359202 	
0.00049998333 	0 	0.04049965 	 -0.00053565586 	-0.022983089 	-0.013591446 	
0.00049998333 	0 	0.040999633 	 -0.00057710088 	-0.022737831 	-0.014965086 	
0.00049998333 	0 	0.041499617 	 -0.00066117492 	-0.022337163 	-0.016527556 	
0.00049998333 	0 	0.0419996 	 -0.00070351464 	-0.021988074 	-0.01811881 	
0.00049998333 	0 	0.042499583 	 -0.0007928201 	-0.021619813 	-0.020068097 	
0.00049998333 	0 	0.042999567 	 -0.00085352126 	-0.021107552 	-0.021989242 	
0.00049998333 	0 	0.04349955 	 -0.00092745586 	-0.020799034 	-0.024337093 	
0.00049998333 	0 	0.043999533 	 -0.0010043696 	-0.020171766 	-0.026678859 	
0.00049998333 	0 	0.044499517 	 -0.0010646635 	-0.019896362 	-0.02950369 	
0.00049998333 	0 	0.0449995 	 -0.0011481548 	-0.01923313 	-0.032384571 	
0.00049998333 	0 	0.045499483 	 -0.0012036533 	-0.018932646 	-0.035763533 	
0.00049998333 	0 	0.045999467 	 -0.0012877166 	-0.018251235 	-0.039290093 	
0.00049998333 	0 	0.04649945 	 -0.0013418859 	-0.017907383 	-0.043334358 	
0.00049998333 	0 	0.046999433 	 -0.0014238576 	-0.0171957 	-0.047610154 	
0.00049998333 	0 	0.047499417 	 -0.0014763699 	-0.016820491 	-0.052465541 	
0.00049998333 	0 	0.0479994 	 -0.0015534683 	-0.016067443 	-0.0576066 	
0.00049998333 	0 	0.048499383 	 -0.0016036457 	-0.015672382 	-0.063439663 	
0.00049998333 	0 	0.048999367 	 -0.0016730106 	-0.014868284 	-0.069576162 	
0.00049998333 	0 	0.04949935 	 -0.0017197897 	-0.014464025 	-0.076573563 	
0.00049998333 	0 	0.049999333 	 -0.0017720483 	-0.013705884 	-0.083919852 	
